order_id,city,assigned_facility,assignment_distance_km,expected_breach_prob,after_coverage,assigned_month_orders,fixed_cost_per_order,variable_cost_per_order,cost_to_serve
ORD0000641,Pune,PUN-05,4.77361919,0.89548605,0,6302,14.48746430,90.27991581,104.76738010
ORD0000645,Pune,PUN-04,3.11076817,0.35039465,0,3178,31.74952801,62.28721668,94.03674469
ORD0000647,Pune,PUN-06,0.15863882,0.00396313,1,8315,13.33734215,31.22936577,44.56670793
ORD0000648,Pune,PUN-06,3.16239926,0.37018074,0,8315,13.33734215,63.24221711,76.57955926
ORD0000653,Pune,PUN-04,3.41582116,0.47252860,0,3178,31.74952801,68.08660623,99.83613424
ORD0000655,Pune,CS-01,4.07069458,0.72692362,0,9945,14.08748115,80.30257056,94.39005171
ORD0000657,Pune,PUN-03,0.52625486,0.00727943,1,6179,17.25198252,33.90216691,51.15414943
ORD0000658,Pune,CS-01,0.90662724,0.01361559,1,9945,14.08748115,36.75485836,50.84233950
ORD0000659,Pune,PUN-05,0.58048207,0.00796094,1,6302,14.48746430,34.30220256,48.78966685
ORD0000660,Pune,PUN-03,2.39447680,0.14081827,1,6179,17.25198252,50.98588560,68.23786812
ORD0000662,Pune,PUN-01,2.95274219,0.29315603,1,4724,23.66638442,59.46387611,83.13026053
ORD0000664,Pune,PUN-05,6.50612670,0.99349874,0,6302,14.48746430,105.34784919,119.83531349
ORD0000669,Pune,PUN-01,1.09201196,0.01844160,1,4724,23.66638442,38.19733164,61.86371606
ORD0000671,Pune,CS-01,1.40089372,0.03044673,1,9945,14.08748115,40.71965799,54.80713914
ORD0000672,Pune,PUN-05,5.67372420,0.97454198,0,6302,14.48746430,98.95232884,113.43979313
ORD0000674,Pune,PUN-05,1.62757492,0.04377703,1,6302,14.48746430,42.70633538,57.19379968
ORD0000677,Pune,PUN-01,3.20420842,0.38653231,1,4724,23.66638442,64.02542834,87.69181276
ORD0000680,Pune,PUN-06,1.36939702,0.02893795,1,8315,13.33734215,40.45391781,53.79125996
ORD0000681,Pune,CS-01,0.18008049,0.00410641,1,9945,14.08748115,31.38375578,45.47123693
ORD0000682,Pune,PUN-05,1.41217569,0.03100549,1,6302,14.48746430,40.81539455,55.30285885
ORD0000684,Pune,CS-01,3.03625033,0.32273536,1,9945,14.08748115,60.93581313,75.02329427
ORD0000686,Pune,PUN-05,1.70264729,0.04931122,1,6302,14.48746430,43.39786756,57.88533186
ORD0000688,Pune,PUN-01,3.23946516,0.40052465,1,4724,23.66638442,64.69199569,88.35838011
ORD0000689,Pune,PUN-06,2.39180929,0.14028240,1,8315,13.33734215,50.95113710,64.28847926
ORD0000694,Pune,PUN-01,1.36667083,0.02881083,1,4724,23.66638442,40.43102058,64.09740500
ORD0000695,Pune,PUN-06,1.64626163,0.04509651,1,8315,13.33734215,42.87672660,56.21406876
ORD0000698,Pune,PUN-05,3.97848131,0.69544867,1,6302,14.48746430,78.71282921,93.20029351
ORD0000700,Pune,CS-01,3.75262556,0.61066667,0,9945,14.08748115,74.58837904,88.67586019
ORD0000704,Pune,CS-01,3.84294198,0.64572796,0,9945,14.08748115,76.27243269,90.35991383
ORD0000705,Pune,PUN-01,2.56243570,0.17811199,1,4724,23.66638442,53.28040959,76.94679401
ORD0000706,Pune,PUN-03,2.03304756,0.08244557,1,6179,17.25198252,46.70469999,63.95668252
ORD0000707,Pune,CS-01,1.21234478,0.02243556,1,9945,14.08748115,39.15948029,53.24696143
ORD0000709,Pune,CS-01,1.36171218,0.02858098,1,9945,14.08748115,40.38941477,54.47689591
ORD0000710,Pune,CS-01,3.31312682,0.43026284,1,9945,14.08748115,66.09977284,80.18725399
ORD0000711,Pune,PUN-05,6.06420999,0.98653788,0,6302,14.48746430,102.04560623,116.53307053
ORD0000712,Pune,CS-01,3.09621446,0.34490573,1,9945,14.08748115,62.02067321,76.10815436
ORD0000716,Pune,CS-01,1.40879743,0.03083714,1,9945,14.08748115,40.78669627,54.87417742
ORD0000720,Pune,PUN-06,2.84877006,0.25864704,0,8315,13.33734215,57.70080159,71.03814374
ORD0000723,Pune,PUN-03,1.44661269,0.03277309,1,6179,17.25198252,41.10948159,58.36146411
ORD0000724,Pune,PUN-03,1.30882283,0.02623764,1,6179,17.25198252,39.94888896,57.20087148
ORD0000729,Pune,CS-01,4.04076447,0.71693235,0,9945,14.08748115,79.79332178,93.88080293
ORD0000731,Pune,PUN-01,1.17172683,0.02100090,1,4724,23.66638442,38.83211482,62.49849924
ORD0000732,Pune,PUN-05,6.36114354,0.99174075,0,6302,14.48746430,104.28022716,118.76769146
ORD0000733,Pune,CS-01,2.17719718,0.10249081,1,9945,14.08748115,48.31510460,62.40258574
ORD0000734,Pune,CS-01,1.99584159,0.07788419,1,9945,14.08748115,46.30741698,60.39489812
ORD0000735,Pune,PUN-06,0.56852932,0.00780548,1,8315,13.33734215,34.21386955,47.55121170
ORD0000736,Pune,PUN-04,3.21924161,0.39247710,0,3178,31.74952801,64.30900429,96.05853230
ORD0000737,Pune,PUN-06,1.21192573,0.02242028,1,8315,13.33734215,39.15608852,52.49343068
ORD0000738,Pune,CS-01,0.64450960,0.00884747,1,9945,14.08748115,34.77699122,48.86447237
ORD0000741,Pune,PUN-06,2.34039263,0.13028364,1,8315,13.33734215,50.29125750,63.62859965
ORD0000745,Pune,PUN-03,1.55232961,0.03882784,1,6179,17.25198252,42.03114234,59.28312486
ORD0000749,Pune,PUN-06,0.67623578,0.00932234,1,8315,13.33734215,35.01332059,48.35066274
ORD0000752,Pune,PUN-05,1.48236686,0.03471118,1,6302,14.48746430,41.41790346,55.90536776
ORD0000753,Pune,PUN-03,2.47409033,0.15761105,1,6179,17.25198252,52.04696364,69.29894616
ORD0000759,Pune,PUN-06,1.38842220,0.02984041,1,8315,13.33734215,40.61416767,53.95150982
ORD0000761,Pune,PUN-05,1.57716151,0.04039870,1,6302,14.48746430,42.25209157,56.73955586
ORD0000763,Pune,PUN-03,2.08815260,0.08964861,1,6179,17.25198252,47.30652660,64.55850912
ORD0000764,Pune,PUN-01,0.35846696,0.00551677,1,4724,23.66638442,32.67477174,56.34115616
ORD0000765,Pune,PUN-03,0.75708484,0.01064964,1,6179,17.25198252,35.61908307,52.87106559
ORD0000766,Pune,CS-01,1.10266585,0.01876506,1,9945,14.08748115,38.28161288,52.36909403
ORD0000767,Pune,PUN-04,3.17289895,0.37426091,0,3178,31.74952801,63.43811993,95.18764793
ORD0000768,Pune,CS-01,0.24299878,0.00455730,1,9945,14.08748115,31.83771054,45.92519169
ORD0000769,Pune,PUN-05,5.32255698,0.95525247,0,6302,14.48746430,95.91547298,110.40293728
ORD0000771,Pune,PUN-06,3.28369250,0.41830664,0,8315,13.33734215,65.53504674,78.87238890
ORD0000772,Pune,CS-01,1.42078381,0.03143849,1,9945,14.08748115,40.88864128,54.97612243
ORD0000773,Pune,PUN-03,1.13004589,0.01962210,1,6179,17.25198252,38.49898429,55.75096681
ORD0000774,Pune,PUN-06,1.94776652,0.07233266,1,8315,13.33734215,45.80434530,59.14168745
ORD0000775,Pune,PUN-05,1.20454587,0.02215286,1,6302,14.48746430,39.09640692,53.58387122
ORD0000776,Pune,CS-01,3.56662456,0.53514007,0,9945,14.08748115,71.02057402,85.10805517
ORD0000778,Pune,PUN-06,1.40869980,0.03083229,1,8315,13.33734215,40.78586735,54.12320950
ORD0000779,Pune,PUN-05,0.56276618,0.00773160,1,6302,14.48746430,34.17131125,48.65877555
ORD0000780,Pune,CS-01,2.81280969,0.24734642,1,9945,14.08748115,57.11006034,71.19754148
ORD0000781,Pune,PUN-05,5.07529811,0.93399518,0,6302,14.48746430,93.54694220,108.03440649
ORD0000783,Pune,CS-01,2.71243203,0.21759362,1,9945,14.08748115,55.51483288,69.60231403
ORD0000784,Pune,CS-01,0.79169034,0.01127339,1,9945,14.08748115,35.88003404,49.96751518
ORD0000789,Pune,PUN-03,1.29224769,0.02554250,1,6179,17.25198252,39.81200891,57.06399143
ORD0000791,Pune,CS-01,1.23745520,0.02336993,1,9945,14.08748115,39.36328422,53.45076537
ORD0000793,Pune,CS-01,1.36793504,0.02886971,1,9945,14.08748115,40.44163666,54.52911781
ORD0000795,Pune,PUN-06,3.87992264,0.65966747,0,8315,13.33734215,76.94948274,90.28682490
ORD0000796,Pune,PUN-03,1.47003359,0.03403047,1,6179,17.25198252,41.31114927,58.56313179
ORD0000800,Pune,PUN-03,2.75799737,0.23076989,1,6179,17.25198252,56.22907832,73.48106085
ORD0000802,Pune,CS-01,0.99642038,0.01577384,1,9945,14.08748115,37.44815774,51.53563888
ORD0000806,Pune,PUN-04,3.09902097,0.34596104,0,3178,31.74952801,62.07197806,93.82150606
ORD0000809,Pune,PUN-04,2.05068234,0.08469144,1,3178,31.74952801,46.89551970,78.64504770
ORD0000810,Pune,PUN-01,1.11945325,0.01928608,1,4724,23.66638442,38.41475506,62.08113948
ORD0000813,Pune,PUN-06,0.92178937,0.01395842,1,8315,13.33734215,36.87127809,50.20862025
ORD0000814,Pune,PUN-05,1.24693352,0.02373240,1,6302,14.48746430,39.44050678,53.92797108
ORD0000817,Pune,PUN-05,0.84392584,0.01228392,1,6302,14.48746430,36.27599847,50.76346276
ORD0000824,Pune,CS-01,1.03164625,0.01670959,1,9945,14.08748115,37.72281132,51.81029246
ORD0000826,Pune,PUN-05,0.24411550,0.00456573,1,6302,14.48746430,31.84578051,46.33324481
ORD0000828,Pune,PUN-03,1.11634562,0.01918857,1,6179,17.25198252,38.39007647,55.64205899
ORD0000829,Pune,PUN-04,3.40101802,0.46639717,0,3178,31.74952801,67.79904117,99.54856917
ORD0000831,Pune,PUN-06,0.93317315,0.01422139,1,8315,13.33734215,36.95885384,50.29619600
ORD0000834,Pune,PUN-06,1.95609603,0.07326767,1,8315,13.33734215,45.89070221,59.22804436
ORD0000835,Pune,PUN-03,0.48020051,0.00674634,1,6179,17.25198252,33.56379373,50.81577625
ORD0000844,Pune,PUN-06,0.31457407,0.00513041,1,8315,13.33734215,32.35593082,45.69327297
ORD0000845,Pune,PUN-06,3.27518643,0.41486864,0,8315,13.33734215,65.37236425,78.70970640
ORD0000847,Pune,PUN-03,0.16431121,0.00400055,1,6179,17.25198252,31.27019484,48.52217737
ORD0000854,Pune,PUN-03,1.23198124,0.02316305,1,6179,17.25198252,39.31876026,56.57074279
ORD0000857,Pune,PUN-03,0.68122267,0.00939924,1,6179,17.25198252,35.05053593,52.30251845
ORD0000858,Pune,PUN-04,1.37571432,0.02923464,1,3178,31.74952801,40.50703939,72.25656739
ORD0000861,Pune,PUN-03,1.74374500,0.05261577,1,6179,17.25198252,43.78468799,61.03667052
ORD0000862,Pune,PUN-05,0.67505059,0.00930415,1,6302,14.48746430,35.00447865,49.49194295
ORD0000863,Pune,PUN-01,0.53474846,0.00738222,1,4724,23.66638442,33.96470568,57.63109010
ORD0000865,Pune,PUN-03,2.86480181,0.26379207,1,6179,17.25198252,57.96737490,75.21935742
ORD0000866,Pune,PUN-06,1.41405548,0.03109955,1,8315,13.33734215,40.83137489,54.16871705
ORD0000869,Pune,PUN-03,2.73554204,0.22420757,1,6179,17.25198252,55.87502154,73.12700406
ORD0000873,Pune,PUN-01,2.52672845,0.16958470,1,4724,23.66638442,52.77464014,76.44102456
ORD0000878,Pune,PUN-06,1.56056341,0.03934210,1,8315,13.33734215,42.10420684,55.44154899
ORD0000881,Pune,CS-01,0.90077179,0.01348543,1,9945,14.08748115,36.70996530,50.79744645
ORD0000882,Pune,PUN-06,1.51558407,0.03661043,1,8315,13.33734215,41.70740141,55.04474356
ORD0000883,Pune,CS-01,3.25672159,0.40743436,1,9945,14.08748115,65.02008203,79.10756318
ORD0000886,Pune,CS-01,4.33716362,0.80568506,0,9945,14.08748115,84.53069706,98.61817820
ORD0000887,Pune,PUN-05,5.68738389,0.97509954,0,6302,14.48746430,99.06467334,113.55213763
ORD0000889,Pune,CS-01,2.89140419,0.27247308,1,9945,14.08748115,58.41402177,72.50150291
ORD0000890,Pune,CS-01,4.08615178,0.73199646,0,9945,14.08748115,80.56295615,94.65043729
ORD0000892,Pune,PUN-04,1.66188498,0.04622868,1,3178,31.74952801,43.02005521,74.76958322
ORD0000895,Pune,PUN-05,3.72331165,0.59901577,1,6302,14.48746430,74.03365473,88.52111903
ORD0000896,Pune,PUN-05,4.96891016,0.92221419,0,6302,14.48746430,92.44879673,106.93626103
ORD0000899,Pune,PUN-06,1.24166308,0.02353018,1,8315,13.33734215,39.39754686,52.73488901
ORD0000900,Pune,PUN-01,2.40924054,0.14381510,1,4724,23.66638442,51.17913671,74.84552113
ORD0000901,Pune,PUN-04,1.51154012,0.03637397,1,3178,31.74952801,41.67199999,73.42152800
ORD0000902,Pune,PUN-05,5.70646180,0.97585838,0,6302,14.48746430,99.22098393,113.70844823
ORD0000906,Pune,PUN-06,1.28661792,0.02531050,1,8315,13.33734215,39.76564056,53.10298271
ORD0000907,Pune,PUN-06,0.50661905,0.00704721,1,8315,13.33734215,33.75774959,47.09509175
ORD0000910,Pune,PUN-01,3.67801230,0.58079364,0,4724,23.66638442,73.16989523,96.83627965
ORD0000911,Pune,PUN-06,0.83004881,0.01200704,1,8315,13.33734215,36.17055300,49.50789515
ORD0000913,Pune,PUN-06,1.29792961,0.02577875,1,8315,13.33734215,39.85886977,53.19621193
ORD0000917,Pune,PUN-05,6.36773864,0.99183010,0,6302,14.48746430,104.32907351,118.81653781
ORD0000919,Pune,PUN-05,0.65767597,0.00904156,1,6302,14.48746430,34.87497852,49.36244281
ORD0000921,Pune,PUN-05,1.13789197,0.01987469,1,6302,14.48746430,38.56148451,53.04894881
ORD0000924,Pune,PUN-03,2.90990460,0.27861448,1,6179,17.25198252,58.72776671,75.97974923
ORD0000926,Pune,PUN-03,3.09113162,0.34299836,1,6179,17.25198252,61.92787205,79.17985457
ORD0000927,Pune,PUN-01,0.58143322,0.00797344,1,4724,23.66638442,34.30923566,57.97562008
ORD0000928,Pune,CS-01,3.53389407,0.52157684,0,9945,14.08748115,70.38456380,84.47204495
ORD0000930,Pune,CS-01,1.35518166,0.02828099,1,9945,14.08748115,40.33470141,54.42218256
ORD0000937,Pune,PUN-03,1.31413712,0.02646438,1,6179,17.25198252,39.99289136,57.24487388
ORD0000939,Pune,PUN-01,1.30913431,0.02625088,1,4724,23.66638442,39.95146647,63.61785089
ORD0000940,Pune,PUN-05,0.58643604,0.00803952,1,6302,14.48746430,34.34623777,48.83370207
ORD0000941,Pune,CS-01,3.19090068,0.38129785,1,9945,14.08748115,63.77524041,77.86272156
ORD0000942,Pune,PUN-01,3.70378340,0.59119074,0,4724,23.66638442,73.66220595,97.32859037
ORD0000944,Pune,PUN-05,0.36962586,0.00561952,1,6302,14.48746430,32.75596662,47.24343092
ORD0000945,Pune,CS-01,2.84751075,0.25824567,1,9945,14.08748115,57.67994550,71.76742664
ORD0000952,Pune,CS-01,2.32626726,0.12764494,1,9945,14.08748115,50.11321913,64.20070028
ORD0000954,Pune,CS-01,3.12587427,0.35613408,1,9945,14.08748115,62.56514220,76.65262334
ORD0000955,Pune,PUN-03,0.75254578,0.01057040,1,6179,17.25198252,35.58493248,52.83691500
ORD0000956,Pune,PUN-05,4.25722553,0.78402431,0,6302,14.48746430,83.32130798,97.80877227
ORD0000958,Pune,PUN-06,3.99704270,0.70194677,0,8315,13.33734215,79.03770204,92.37504419
ORD0000960,Pune,CS-01,1.10017368,0.01868890,1,9945,14.08748115,38.26188286,52.34936400
ORD0000962,Pune,PUN-03,1.85033982,0.06218611,1,6179,17.25198252,44.81796206,62.06994458
ORD0000963,Pune,PUN-03,2.55055754,0.17523866,1,6179,17.25198252,53.11106261,70.36304513
ORD0000964,Pune,PUN-03,2.05156829,0.08480573,1,6179,17.25198252,46.90514986,64.15713238
ORD0000965,Pune,PUN-04,2.00525488,0.07901592,1,3178,31.74952801,46.40726187,78.15678987
ORD0000967,Pune,PUN-05,5.93302326,0.98331067,0,6302,14.48746430,101.03048309,115.51794738
ORD0000969,Pune,CS-01,2.27313822,0.11812587,1,9945,14.08748115,49.45574373,63.54322488
ORD0000971,Pune,PUN-03,0.84038806,0.01221274,1,6179,17.25198252,36.24909860,53.50108112
ORD0000972,Pune,CS-01,2.45934474,0.15438251,1,9945,14.08748115,51.84688845,65.93436960
ORD0000978,Pune,PUN-01,1.00450318,0.01598388,1,4724,23.66638442,37.51103875,61.17742317
ORD0000982,Pune,CS-01,1.59427757,0.04151672,1,9945,14.08748115,42.40544452,56.49292567
ORD0000992,Pune,PUN-04,2.56002861,0.17752675,0,3178,31.74952801,53.24600269,84.99553069
ORD0000993,Pune,PUN-04,2.49066140,0.16130453,1,3178,31.74952801,52.27376568,84.02329369
ORD0000994,Pune,PUN-06,3.42900159,0.47799496,0,8315,13.33734215,68.34285981,81.68020196
ORD0000995,Pune,PUN-01,1.20944009,0.02232986,1,4724,23.66638442,39.13597644,62.80236086
ORD0000998,Pune,CS-01,2.38945353,0.13981058,1,9945,14.08748115,50.92049218,65.00797333
ORD0000999,Pune,PUN-06,1.19574980,0.02183819,1,8315,13.33734215,39.02539437,52.36273652
ORD0001000,Pune,PUN-04,1.39851645,0.03033024,1,3178,31.74952801,40.69952245,72.44905045
ORD0001001,Pune,PUN-01,0.71909858,0.01000421,1,4724,23.66638442,35.33381649,59.00020091
ORD0001002,Pune,CS-01,2.73166924,0.22308931,1,9945,14.08748115,55.81436388,69.90184502
ORD0001007,Pune,PUN-04,1.76465813,0.05437662,1,3178,31.74952801,43.98390556,75.73343356
ORD0001013,Pune,PUN-06,1.99223769,0.07745485,1,8315,13.33734215,46.26930925,59.60665140
ORD0001019,Pune,PUN-05,7.16487747,0.99781674,0,6302,14.48746430,110.08864453,124.57610883
ORD0001020,Pune,CS-01,0.55508108,0.00763416,1,9945,14.08748115,34.11459252,48.20207366
ORD0001021,Pune,PUN-01,1.98582229,0.07669592,1,4724,23.66638442,46.20163372,69.86801814
ORD0001022,Pune,CS-01,2.59322200,0.18573068,1,9945,14.08748115,53.72447455,67.81195570
ORD0001023,Pune,PUN-04,2.76927693,0.23411654,0,3178,31.74952801,56.40843483,88.15796283
ORD0001029,Pune,PUN-03,1.46023217,0.03349871,1,6179,17.25198252,41.22658632,58.47856885
ORD0001030,Pune,PUN-06,1.83941952,0.06113538,1,8315,13.33734215,44.70999815,58.04734030
ORD0001031,Pune,PUN-03,2.34314061,0.13080233,1,6179,17.25198252,50.32605415,67.57803667
ORD0001032,Pune,PUN-01,0.64116220,0.00879879,1,4724,23.66638442,34.75209898,58.41848340
ORD0001033,Pune,CS-01,2.86298037,0.26320423,1,9945,14.08748115,57.93698943,72.02447057
ORD0001034,Pune,PUN-06,1.05840859,0.01745679,1,8315,13.33734215,37.93256385,51.26990600
ORD0001036,Pune,PUN-01,3.28115435,0.41727992,1,4724,23.66638442,65.48647794,89.15286236
ORD0001039,Pune,PUN-05,0.73164121,0.01021293,1,6302,14.48746430,35.42787622,49.91534052
ORD0001041,Pune,PUN-06,1.19121008,0.02167750,1,8315,13.33734215,38.98879562,52.32613778
ORD0001045,Pune,PUN-03,1.20617333,0.02221156,1,6179,17.25198252,39.10956024,56.36154276
ORD0001046,Pune,CS-01,2.00125345,0.07853302,1,9945,14.08748115,46.36476469,60.45224584
ORD0001048,Pune,CS-01,0.44643813,0.00638034,1,9945,14.08748115,33.31647704,47.40395819
ORD0001049,Pune,PUN-05,7.09730356,0.99755771,0,6302,14.48746430,109.60785629,124.09532058
ORD0001052,Pune,PUN-05,5.39527901,0.96014657,0,6302,14.48746430,96.57135021,111.05881450
ORD0001054,Pune,CS-01,1.93696705,0.07113677,1,9945,14.08748115,45.69287236,59.78035351
ORD0001058,Pune,PUN-06,3.39664090,0.46458603,0,8315,13.33734215,67.71406717,81.05140932
ORD0001063,Pune,PUN-05,6.74743898,0.99563839,0,6302,14.48746430,107.10122470,121.58868900
ORD0001064,Pune,CS-01,0.77266915,0.01092620,1,9945,14.08748115,35.73647002,49.82395117
ORD0001069,Pune,PUN-04,3.36569991,0.45181280,0,3178,31.74952801,67.11428340,98.86381141
ORD0001070,Pune,PUN-06,1.11819393,0.01924651,1,8315,13.33734215,38.40475268,51.74209484
ORD0001071,Pune,CS-01,0.91726469,0.01385523,1,9945,14.08748115,36.83650968,50.92399083
ORD0001077,Pune,CS-01,2.36297153,0.13459770,1,9945,14.08748115,50.57873184,64.66621299
ORD0001079,Pune,CS-01,2.91035859,0.27876625,1,9945,14.08748115,58.73549779,72.82297893
ORD0001082,Pune,PUN-06,0.83080157,0.01202190,1,8315,13.33734215,36.17626812,49.51361027
ORD0001083,Pune,CS-01,4.33241626,0.80444607,0,9945,14.08748115,84.46029587,98.54777701
ORD0001086,Pune,CS-01,2.06659581,0.08676561,1,9945,14.08748115,47.06913892,61.15662007
ORD0001089,Pune,PUN-05,4.75882566,0.89316103,0,6302,14.48746430,90.10661057,104.59407486
ORD0001091,Pune,PUN-05,7.03918088,0.99731052,0,6302,14.48746430,109.19358184,123.68104614
ORD0001093,Pune,CS-01,1.49651279,0.03550810,1,9945,14.08748115,41.54083259,55.62831373
ORD0001096,Pune,CS-01,2.29123731,0.12129758,1,9945,14.08748115,49.67758860,63.76506974
ORD0001098,Pune,PUN-04,2.72488615,0.22114029,0,3178,31.74952801,55.70841168,87.45793968
ORD0001099,Pune,PUN-03,0.63085160,0.00865050,1,6179,17.25198252,34.67547605,51.92745857
ORD0001100,Pune,PUN-06,3.74886747,0.60917974,0,8315,13.33734215,74.51746456,87.85480671
ORD0001102,Pune,CS-01,1.28690943,0.02532247,1,9945,14.08748115,39.76804001,53.85552115
ORD0001104,Pune,PUN-05,1.46214561,0.03360188,1,6302,14.48746430,41.24307580,55.73054010
ORD0001105,Pune,PUN-06,2.56431488,0.17856993,0,8315,13.33734215,53.30730199,66.64464414
ORD0001113,Pune,PUN-01,2.56690440,0.17920248,1,4724,23.66638442,53.34440519,77.01078961
ORD0001114,Pune,PUN-04,1.00143907,0.01590393,1,3178,31.74952801,37.48719153,69.23671953
ORD0001115,Pune,PUN-04,1.49377611,0.03535257,1,3178,31.74952801,41.51700981,73.26653781
ORD0001118,Pune,PUN-06,4.23055761,0.77642011,0,8315,13.33734215,82.90650654,96.24384869
ORD0001122,Pune,PUN-05,1.59478573,0.04155036,1,6302,14.48746430,42.41001086,56.89747516
ORD0001128,Pune,PUN-03,2.34074965,0.13035093,1,6179,17.25198252,50.29577536,67.54775789
ORD0001131,Pune,PUN-06,1.47279757,0.03418190,1,8315,13.33734215,41.33503984,54.67238199
ORD0001136,Pune,PUN-06,3.71541551,0.59585760,0,8315,13.33734215,73.88363652,87.22097867
ORD0001143,Pune,PUN-05,1.02093296,0.01641936,1,6302,14.48746430,37.63911160,52.12657590
ORD0001147,Pune,PUN-05,4.26295112,0.78563227,0,6302,14.48746430,83.40962605,97.89709034
ORD0001150,Pune,PUN-05,6.83125037,0.99620370,0,6302,14.48746430,107.70486344,122.19232773
ORD0001151,Pune,CS-01,3.93426619,0.67965505,0,9945,14.08748115,77.92951484,92.01699598
ORD0001156,Pune,PUN-03,2.39386442,0.14069510,1,6179,17.25198252,50.97790385,68.22988637
ORD0001157,Pune,CS-01,0.94346381,0.01446332,1,9945,14.08748115,37.03814609,51.12562724
ORD0001161,Pune,PUN-03,1.38508670,0.02968024,1,6179,17.25198252,40.58601414,57.83799666
ORD0001164,Pune,CS-01,2.70798496,0.21633718,1,9945,14.08748115,55.44601023,69.53349138
ORD0001168,Pune,PUN-03,1.27011579,0.02464223,1,6179,17.25198252,39.63007736,56.88205988
ORD0001170,Pune,PUN-01,0.85600889,0.01253013,1,4724,23.66638442,36.36796608,60.03435050
ORD0001173,Pune,PUN-06,1.19789530,0.02191454,1,8315,13.33734215,39.04270329,52.38004544
ORD0001174,Pune,PUN-03,1.22562520,0.02292509,1,6179,17.25198252,39.26712909,56.51911161
ORD0001179,Pune,PUN-03,2.02768652,0.08177363,1,6179,17.25198252,46.64701455,63.89899707
ORD0001182,Pune,PUN-06,2.06328194,0.08632992,1,8315,13.33734215,47.03287119,60.37021334
ORD0001184,Pune,PUN-05,1.48739986,0.03499272,1,6302,14.48746430,41.46158070,55.94904500
ORD0001187,Pune,PUN-05,1.09685538,0.01858797,1,6302,14.48746430,38.23562670,52.72309100
ORD0001195,Pune,PUN-05,4.89853767,0.91339317,0,6302,14.48746430,91.69155879,106.17902308
ORD0001197,Pune,PUN-01,2.35594934,0.13324323,1,4724,23.66638442,50.48894221,74.15532663
ORD0001198,Pune,CS-01,0.52426913,0.00725560,1,9945,14.08748115,33.88755201,47.97503316
ORD0001199,Pune,PUN-01,0.86478806,0.01271207,1,4724,23.66638442,36.43487844,60.10126286
ORD0001200,Pune,CS-01,2.61736506,0.19187957,1,9945,14.08748115,54.07794259,68.16542374
ORD0001201,Pune,CS-01,3.21248914,0.38980282,1,9945,14.08748115,64.18150852,78.26898967
ORD0001202,Pune,PUN-03,0.17097262,0.00404493,1,6179,17.25198252,31.31815625,48.57013877
ORD0001204,Pune,PUN-05,3.69974420,0.58956629,1,6302,14.48746430,73.58519809,88.07266239
ORD0001205,Pune,PUN-01,1.05819437,0.01745068,1,4724,23.66638442,37.93088102,61.59726544
