city,mask,active_count,active_ids,existing_count,candidate_count,avg_cost,avg_distance,expected_breach,coverage,monthly_fixed_total,fitout_total,p95_distance
Pune,181,5,PUN-01|PUN-03|PUN-05|PUN-06|CS-01,4,1,68.28566861,2.37732744,0.24859607,0.77625969,560700.00000000,1650000.00000000,6.53941488
Pune,182,5,PUN-02|PUN-03|PUN-05|PUN-06|CS-01,4,1,68.91218305,2.44767785,0.26352262,0.74752995,548300.00000000,1650000.00000000,6.53941488
Pune,183,6,PUN-01|PUN-02|PUN-03|PUN-05|PUN-06|CS-01,5,1,70.67027995,2.36435962,0.24727689,0.78096575,660100.00000000,1650000.00000000,6.53941488
Pune,184,4,PUN-04|PUN-05|PUN-06|CS-01,3,1,74.05458788,3.01620722,0.39091852,0.57536655,443200.00000000,1650000.00000000,6.84833145
Pune,185,5,PUN-01|PUN-04|PUN-05|PUN-06|CS-01,4,1,70.27413837,2.48482728,0.29460227,0.68665478,555000.00000000,1650000.00000000,5.48871613
Pune,186,5,PUN-02|PUN-04|PUN-05|PUN-06|CS-01,4,1,70.79072503,2.54543877,0.30813709,0.65792503,542600.00000000,1650000.00000000,5.41083956
Pune,187,6,PUN-01|PUN-02|PUN-04|PUN-05|PUN-06|CS-01,5,1,72.54882193,2.46212029,0.29189137,0.69136084,654400.00000000,1650000.00000000,5.41083956
Pune,188,5,PUN-03|PUN-04|PUN-05|PUN-06|CS-01,4,1,70.08022512,2.55458045,0.27624837,0.71829418,549800.00000000,1650000.00000000,6.84833145
Pune,189,6,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|CS-01,5,1,66.33521617,2.02715564,0.18019067,0.82958240,661600.00000000,1650000.00000000,4.43869162
Pune,190,6,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01,5,1,66.96173060,2.09750628,0.19511721,0.80085266,649200.00000000,1650000.00000000,4.81478405
Pune,191,7,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01,6,1,68.71982751,2.01418805,0.17887148,0.83428846,761000.00000000,1650000.00000000,4.43869162
Pune,192,2,PUN-07|CS-01,1,1,116.43946040,8.40284443,0.72009587,0.27732868,237800.00000000,1650000.00000000,17.82623863
Pune,193,3,PUN-01|PUN-07|CS-01,2,1,91.67857450,5.14092159,0.56155843,0.43374195,349600.00000000,1650000.00000000,13.15765381
Pune,194,3,PUN-02|PUN-07|CS-01,2,1,88.40797988,4.84860849,0.53120303,0.42756841,337200.00000000,1650000.00000000,12.40302467
Pune,195,4,PUN-01|PUN-02|PUN-07|CS-01,3,1,90.16607678,4.76528978,0.51495731,0.46100421,449000.00000000,1650000.00000000,12.40302467
Pune,196,3,PUN-03|PUN-07|CS-01,2,1,100.91998372,6.26407480,0.61192197,0.40469594,344400.00000000,1650000.00000000,15.02819538
Pune,197,4,PUN-01|PUN-03|PUN-07|CS-01,3,1,88.31536681,4.70439434,0.46140349,0.56110921,456200.00000000,1650000.00000000,12.92675686
Pune,198,4,PUN-02|PUN-03|PUN-07|CS-01,3,1,85.50178629,4.46650219,0.43358356,0.55493567,443800.00000000,1650000.00000000,12.38466072
Pune,199,5,PUN-01|PUN-02|PUN-03|PUN-07|CS-01,4,1,87.25988320,4.38318443,0.41733783,0.58837148,555600.00000000,1650000.00000000,12.38466072
Pune,200,3,PUN-04|PUN-07|CS-01,2,1,93.41750749,5.10119295,0.63798565,0.33068934,338700.00000000,1650000.00000000,11.15172482
Pune,201,4,PUN-01|PUN-04|PUN-07|CS-01,3,1,79.97878776,3.45152164,0.48066178,0.48710261,450500.00000000,1650000.00000000,7.16826582
Pune,202,4,PUN-02|PUN-04|PUN-07|CS-01,3,1,78.14850764,3.36086512,0.45126358,0.48092907,438100.00000000,1650000.00000000,7.16826582
Pune,203,5,PUN-01|PUN-02|PUN-04|PUN-07|CS-01,4,1,79.90660455,3.27754641,0.43501788,0.51436487,549900.00000000,1650000.00000000,7.16826582
Pune,204,4,PUN-03|PUN-04|PUN-07|CS-01,3,1,85.20739184,4.00367975,0.53049731,0.45805660,445300.00000000,1650000.00000000,9.14278793
Pune,205,5,PUN-01|PUN-03|PUN-04|PUN-07|CS-01,4,1,76.90944595,3.05689383,0.38052595,0.61446987,557100.00000000,1650000.00000000,7.16826582
Pune,206,5,PUN-02|PUN-03|PUN-04|PUN-07|CS-01,4,1,75.25599615,2.98071408,0.35364416,0.60829633,544700.00000000,1650000.00000000,7.16826582
Pune,207,6,PUN-01|PUN-02|PUN-03|PUN-04|PUN-07|CS-01,5,1,77.01409305,2.89739561,0.33739841,0.64173213,656500.00000000,1650000.00000000,7.16826582
Pune,208,3,PUN-05|PUN-07|CS-01,2,1,92.24920191,5.07110596,0.61415893,0.38282288,329100.00000000,1650000.00000000,10.99033642
Pune,209,4,PUN-01|PUN-05|PUN-07|CS-01,3,1,77.15484287,3.18936443,0.45579678,0.53923615,440900.00000000,1650000.00000000,6.53941488
Pune,210,4,PUN-02|PUN-05|PUN-07|CS-01,3,1,75.24340739,3.08984280,0.42576188,0.53306261,428500.00000000,1650000.00000000,6.53941488
Pune,211,5,PUN-01|PUN-02|PUN-05|PUN-07|CS-01,4,1,77.00150429,3.00652456,0.40951610,0.56649841,540300.00000000,1650000.00000000,6.53941488
Pune,212,4,PUN-03|PUN-05|PUN-07|CS-01,3,1,82.41343653,3.74412656,0.50602436,0.51019014,435700.00000000,1650000.00000000,7.62644339
Pune,213,5,PUN-01|PUN-03|PUN-05|PUN-07|CS-01,4,1,74.08025093,2.79406786,0.35564196,0.66660341,547500.00000000,1650000.00000000,6.53941488
Pune,214,5,PUN-02|PUN-03|PUN-05|PUN-07|CS-01,4,1,72.35089589,2.70969200,0.32814240,0.66042987,535100.00000000,1650000.00000000,6.53941488
Pune,215,6,PUN-01|PUN-02|PUN-03|PUN-05|PUN-07|CS-01,5,1,74.10899280,2.62637353,0.31189668,0.69386567,646900.00000000,1650000.00000000,6.53941488
Pune,216,4,PUN-04|PUN-05|PUN-07|CS-01,3,1,88.22674499,4.43979359,0.54228628,0.43614558,430000.00000000,1650000.00000000,10.98790264
Pune,217,5,PUN-01|PUN-04|PUN-05|PUN-07|CS-01,4,1,74.94577762,2.81264973,0.38496426,0.59255886,541800.00000000,1650000.00000000,5.45506573
Pune,218,5,PUN-02|PUN-04|PUN-05|PUN-07|CS-01,4,1,73.15262682,2.72728038,0.35557011,0.58638532,529400.00000000,1650000.00000000,5.26940775
Pune,219,6,PUN-01|PUN-02|PUN-04|PUN-05|PUN-07|CS-01,5,1,74.91072372,2.64396191,0.33932438,0.61982112,641200.00000000,1650000.00000000,5.26940775
Pune,220,5,PUN-03|PUN-04|PUN-05|PUN-07|CS-01,4,1,80.02390663,3.34331942,0.43479788,0.56351285,536600.00000000,1650000.00000000,7.38692760
Pune,221,6,PUN-01|PUN-03|PUN-04|PUN-05|PUN-07|CS-01,5,1,71.87643581,2.41802192,0.28482845,0.71992612,648400.00000000,1650000.00000000,5.42671013
Pune,222,6,PUN-02|PUN-03|PUN-04|PUN-05|PUN-07|CS-01,5,1,70.26011532,2.34712934,0.25795063,0.71375258,636000.00000000,1650000.00000000,5.19141912
Pune,223,7,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-07|CS-01,6,1,72.01821223,2.26381087,0.24170490,0.74718838,747800.00000000,1650000.00000000,5.19141912
Pune,224,3,PUN-06|PUN-07|CS-01,2,1,83.66695471,4.17260218,0.52120459,0.44358420,348700.00000000,1650000.00000000,9.32781219
Pune,225,4,PUN-01|PUN-06|PUN-07|CS-01,3,1,79.90798677,3.64373255,0.42501876,0.55487242,460500.00000000,1650000.00000000,9.32779408
Pune,226,4,PUN-02|PUN-06|PUN-07|CS-01,3,1,80.47084669,3.70929074,0.43894178,0.52614267,448100.00000000,1650000.00000000,9.32705688
Pune,227,5,PUN-01|PUN-02|PUN-06|PUN-07|CS-01,4,1,82.22894360,3.62597251,0.42269602,0.55957848,559900.00000000,1650000.00000000,9.32705688
Pune,228,4,PUN-03|PUN-06|PUN-07|CS-01,3,1,80.81280292,3.79432774,0.42442599,0.57095146,455300.00000000,1650000.00000000,9.32781219
Pune,229,5,PUN-01|PUN-03|PUN-06|PUN-07|CS-01,4,1,77.06775425,3.26689720,0.32836825,0.68223968,567100.00000000,1650000.00000000,9.32779408
Pune,230,5,PUN-02|PUN-03|PUN-06|PUN-07|CS-01,4,1,77.69413103,3.33722806,0.34329480,0.65350994,554700.00000000,1650000.00000000,9.32705688
Pune,231,6,PUN-01|PUN-02|PUN-03|PUN-06|PUN-07|CS-01,5,1,79.45222794,3.25391030,0.32704911,0.68694574,666500.00000000,1650000.00000000,9.32705688
Pune,232,4,PUN-04|PUN-06|PUN-07|CS-01,3,1,78.47141105,3.38373494,0.44699189,0.49694486,449600.00000000,1650000.00000000,8.07223225
Pune,233,5,PUN-01|PUN-04|PUN-06|PUN-07|CS-01,4,1,74.71244312,2.85486484,0.35080603,0.60823308,561400.00000000,1650000.00000000,7.16826582
Pune,234,5,PUN-02|PUN-04|PUN-06|PUN-07|CS-01,4,1,75.27530304,2.92042303,0.36472908,0.57950333,549000.00000000,1650000.00000000,7.16826582
Pune,235,6,PUN-01|PUN-02|PUN-04|PUN-06|PUN-07|CS-01,5,1,77.03339994,2.83710456,0.34848335,0.61293914,660800.00000000,1650000.00000000,7.16826582
Pune,236,5,PUN-03|PUN-04|PUN-06|PUN-07|CS-01,4,1,75.61725926,3.00546026,0.35021326,0.62431212,556200.00000000,1650000.00000000,8.07223225
Pune,237,6,PUN-01|PUN-03|PUN-04|PUN-06|PUN-07|CS-01,5,1,71.87221060,2.47802949,0.25415555,0.73560034,668000.00000000,1650000.00000000,7.16826582
Pune,238,6,PUN-02|PUN-03|PUN-04|PUN-06|PUN-07|CS-01,5,1,72.49858738,2.54836059,0.26908210,0.70687060,655600.00000000,1650000.00000000,7.16826582
Pune,239,7,PUN-01|PUN-02|PUN-03|PUN-04|PUN-06|PUN-07|CS-01,6,1,74.25668428,2.46504259,0.25283635,0.74030640,767400.00000000,1650000.00000000,7.16826582
Pune,240,4,PUN-05|PUN-06|PUN-07|CS-01,3,1,75.74542628,3.13981867,0.42113593,0.54907840,440000.00000000,1650000.00000000,7.26422501
Pune,241,5,PUN-01|PUN-05|PUN-06|PUN-07|CS-01,4,1,71.98649806,2.61095452,0.32495007,0.66036662,551800.00000000,1650000.00000000,6.53941488
Pune,242,5,PUN-02|PUN-05|PUN-06|PUN-07|CS-01,4,1,72.54949563,2.67653251,0.33887312,0.63163687,539400.00000000,1650000.00000000,6.53941488
Pune,243,6,PUN-01|PUN-02|PUN-05|PUN-06|PUN-07|CS-01,5,1,74.30759254,2.59321404,0.32262734,0.66507268,651200.00000000,1650000.00000000,6.53941488
Pune,244,5,PUN-03|PUN-05|PUN-06|PUN-07|CS-01,4,1,72.89127449,2.76154423,0.32435727,0.67644566,546600.00000000,1650000.00000000,7.26422501
Pune,245,6,PUN-01|PUN-03|PUN-05|PUN-06|PUN-07|CS-01,5,1,69.14626554,2.23411942,0.22829957,0.78773388,658400.00000000,1650000.00000000,6.53941488
Pune,246,6,PUN-02|PUN-03|PUN-05|PUN-06|PUN-07|CS-01,5,1,69.77277997,2.30447006,0.24322611,0.75900414,646000.00000000,1650000.00000000,6.53941488
Pune,247,7,PUN-01|PUN-02|PUN-03|PUN-05|PUN-06|PUN-07|CS-01,6,1,71.53087688,2.22115159,0.22698039,0.79243994,757800.00000000,1650000.00000000,6.53941488
Pune,248,5,PUN-04|PUN-05|PUN-06|PUN-07|CS-01,4,1,73.79497384,2.78964710,0.35273051,0.60240110,540900.00000000,1650000.00000000,6.84833145
Pune,249,6,PUN-01|PUN-04|PUN-05|PUN-06|PUN-07|CS-01,5,1,70.03604562,2.26078320,0.25654465,0.71368932,652700.00000000,1650000.00000000,5.11218643
Pune,250,6,PUN-02|PUN-04|PUN-05|PUN-06|PUN-07|CS-01,5,1,70.59904319,2.32636070,0.27046770,0.68495958,640300.00000000,1650000.00000000,5.09978962
Pune,251,7,PUN-01|PUN-02|PUN-04|PUN-05|PUN-06|PUN-07|CS-01,6,1,72.35714010,2.24304223,0.25422198,0.71839539,752100.00000000,1650000.00000000,5.09779739
Pune,252,6,PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01,5,1,70.94082205,2.41137242,0.25595188,0.72976837,647500.00000000,1650000.00000000,6.84833145
Pune,253,7,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01,6,1,67.19581310,1.88394737,0.15989417,0.84105659,759300.00000000,1650000.00000000,4.43869162
Pune,254,7,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01,6,1,67.82232753,1.95429838,0.17482071,0.81232684,746900.00000000,1650000.00000000,4.81478405
Pune,255,8,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01,7,1,69.58042443,1.87098002,0.15857498,0.84576265,858700.00000000,1650000.00000000,4.43869162
Pune,256,1,CS-02,0,1,116.96825137,8.70840168,0.75388414,0.26178097,134100.00000000,1480000.00000000,18.32469177
Pune,257,2,PUN-01|CS-02,1,1,91.93006648,5.40511179,0.59575564,0.41819424,245900.00000000,1480000.00000000,13.22272682
Pune,258,2,PUN-02|CS-02,1,1,88.63991090,5.10815096,0.56583256,0.41202070,233500.00000000,1480000.00000000,12.40302467
Pune,259,3,PUN-01|PUN-02|CS-02,2,1,90.39800780,5.02483273,0.54958683,0.44545650,345300.00000000,1480000.00000000,12.40302467
Pune,260,2,PUN-03|CS-02,1,1,103.06278513,6.63797665,0.68356347,0.32946222,240700.00000000,1480000.00000000,15.02819538
Pune,261,3,PUN-01|PUN-03|CS-02,2,1,90.45816822,5.07829618,0.53304499,0.48587549,352500.00000000,1480000.00000000,12.92675686
Pune,262,3,PUN-02|PUN-03|CS-02,2,1,87.64458770,4.84040451,0.50522506,0.47970195,340100.00000000,1480000.00000000,12.38466072
Pune,263,4,PUN-01|PUN-02|PUN-03|CS-02,3,1,89.40268460,4.75708580,0.48897937,0.51313775,451900.00000000,1480000.00000000,12.38466072
Pune,264,2,PUN-04|CS-02,1,1,92.22054182,5.16022015,0.67177236,0.31514162,235000.00000000,1480000.00000000,10.31491089
Pune,265,3,PUN-01|PUN-04|CS-02,2,1,80.18077385,3.70863962,0.51485902,0.47155490,346800.00000000,1480000.00000000,7.16826582
Pune,266,3,PUN-02|PUN-04|CS-02,2,1,78.38043867,3.62040782,0.48589319,0.46538136,334400.00000000,1480000.00000000,7.16826582
Pune,267,4,PUN-01|PUN-02|PUN-04|CS-02,3,1,80.13853557,3.53708959,0.46964741,0.49881716,446200.00000000,1480000.00000000,7.16826582
Pune,268,3,PUN-03|PUN-04|CS-02,2,1,87.35019325,4.37758160,0.60213888,0.38282288,341600.00000000,1480000.00000000,9.14278793
Pune,269,4,PUN-01|PUN-03|PUN-04|CS-02,3,1,79.05224736,3.43079519,0.45216745,0.53923615,453400.00000000,1480000.00000000,7.16826582
Pune,270,4,PUN-02|PUN-03|PUN-04|CS-02,3,1,77.39879756,3.35461569,0.42528564,0.53306261,441000.00000000,1480000.00000000,7.16826582
Pune,271,5,PUN-01|PUN-02|PUN-03|PUN-04|CS-02,4,1,79.15689446,3.27129745,0.40903991,0.56649841,552800.00000000,1480000.00000000,7.16826582
Pune,272,2,PUN-05|CS-02,1,1,91.03271825,5.12734365,0.64794588,0.36727517,225400.00000000,1480000.00000000,9.56435585
Pune,273,3,PUN-01|PUN-05|CS-02,2,1,77.35682896,3.44648194,0.48999405,0.52368844,337200.00000000,1480000.00000000,6.58970547
Pune,274,3,PUN-02|PUN-05|CS-02,2,1,75.47533841,3.34938550,0.46039143,0.51751490,324800.00000000,1480000.00000000,6.58970547
Pune,275,4,PUN-01|PUN-02|PUN-05|CS-02,3,1,77.23343531,3.26606750,0.44414568,0.55095070,436600.00000000,1480000.00000000,6.58970547
Pune,276,3,PUN-03|PUN-05|CS-02,2,1,84.55623794,4.11802769,0.57766587,0.43495642,332000.00000000,1480000.00000000,7.62644339
Pune,277,4,PUN-01|PUN-03|PUN-05|CS-02,3,1,76.22305233,3.16796947,0.42728344,0.59136969,443800.00000000,1480000.00000000,6.58970547
Pune,278,4,PUN-02|PUN-03|PUN-05|CS-02,3,1,74.49369730,3.08359337,0.39978388,0.58519615,431400.00000000,1480000.00000000,6.58970547
Pune,279,5,PUN-01|PUN-02|PUN-03|PUN-05|CS-02,4,1,76.25179420,3.00027537,0.38353816,0.61863195,543200.00000000,1480000.00000000,6.58970547
Pune,280,3,PUN-04|PUN-05|CS-02,2,1,87.03705661,4.49986029,0.57607293,0.42059787,326300.00000000,1480000.00000000,9.55666828
Pune,281,4,PUN-01|PUN-04|PUN-05|CS-02,3,1,75.14776371,3.06976771,0.41916153,0.57701115,438100.00000000,1480000.00000000,5.63720751
Pune,282,4,PUN-02|PUN-04|PUN-05|CS-02,3,1,73.38455784,2.98682308,0.39019963,0.57083760,425700.00000000,1480000.00000000,5.58100128
Pune,283,5,PUN-01|PUN-02|PUN-04|PUN-05|CS-02,4,1,75.14265474,2.90350485,0.37395391,0.60427341,537500.00000000,1480000.00000000,5.58100128
Pune,284,4,PUN-03|PUN-04|PUN-05|CS-02,3,1,82.16670804,3.71722126,0.50643939,0.48827913,432900.00000000,1480000.00000000,7.38692760
Pune,285,5,PUN-01|PUN-03|PUN-04|PUN-05|CS-02,4,1,74.01923721,2.79192352,0.35646993,0.64469240,544700.00000000,1480000.00000000,5.60780716
Pune,286,5,PUN-02|PUN-03|PUN-04|PUN-05|CS-02,4,1,72.40291673,2.72103071,0.32959214,0.63851886,532300.00000000,1480000.00000000,5.58100128
Pune,287,6,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|CS-02,5,1,74.16101363,2.63771248,0.31334642,0.67195466,644100.00000000,1480000.00000000,5.58100128
Pune,288,2,PUN-06|CS-02,1,1,83.83499373,4.42639160,0.55504698,0.42803648,245000.00000000,1480000.00000000,9.32781219
Pune,289,3,PUN-01|PUN-06|CS-02,2,1,80.08193967,3.89809394,0.45892465,0.53932471,356800.00000000,1480000.00000000,9.32779408
Pune,290,3,PUN-02|PUN-06|CS-02,2,1,80.67357645,3.96612692,0.47322953,0.51059496,344400.00000000,1480000.00000000,9.32705688
Pune,291,4,PUN-01|PUN-02|PUN-06|CS-02,3,1,82.43167335,3.88280869,0.45698377,0.54403077,456200.00000000,1480000.00000000,9.32705688
Pune,292,3,PUN-03|PUN-06|CS-02,2,1,82.95560433,4.16823006,0.49606752,0.49571774,351600.00000000,1480000.00000000,9.32781219
Pune,293,4,PUN-01|PUN-03|PUN-06|CS-02,3,1,79.21055566,3.64079881,0.40000978,0.60700596,463400.00000000,1480000.00000000,9.32779408
Pune,294,4,PUN-02|PUN-03|PUN-06|CS-02,3,1,79.83693244,3.71112990,0.41493627,0.57827622,451000.00000000,1480000.00000000,9.32705688
Pune,295,5,PUN-01|PUN-02|PUN-03|PUN-06|CS-02,4,1,81.59502934,3.62781167,0.39869055,0.61171202,562800.00000000,1480000.00000000,9.32705688
Pune,296,3,PUN-04|PUN-06|CS-02,2,1,78.63945007,3.63752389,0.48083428,0.48139714,345900.00000000,1480000.00000000,8.07223225
Pune,297,4,PUN-01|PUN-04|PUN-06|CS-02,3,1,74.88639601,3.10922647,0.38471192,0.59268536,457700.00000000,1480000.00000000,7.16826582
Pune,298,4,PUN-02|PUN-04|PUN-06|CS-02,3,1,75.47803279,3.17725897,0.39901683,0.56395562,445300.00000000,1480000.00000000,7.16826582
Pune,299,5,PUN-01|PUN-02|PUN-04|PUN-06|CS-02,4,1,77.23612970,3.09394097,0.38277104,0.59739143,557100.00000000,1480000.00000000,7.16826582
Pune,300,4,PUN-03|PUN-04|PUN-06|CS-02,3,1,77.76006067,3.37936163,0.42185479,0.54907840,452500.00000000,1480000.00000000,8.07223225
Pune,301,5,PUN-01|PUN-03|PUN-04|PUN-06|CS-02,4,1,74.01501200,2.85193133,0.32579708,0.66036662,564300.00000000,1480000.00000000,7.16826582
Pune,302,5,PUN-02|PUN-03|PUN-04|PUN-06|CS-02,4,1,74.64138878,2.92226219,0.34072360,0.63163687,551900.00000000,1480000.00000000,7.16826582
Pune,303,6,PUN-01|PUN-02|PUN-03|PUN-04|PUN-06|CS-02,5,1,76.39948569,2.83894420,0.32447788,0.66507268,663700.00000000,1480000.00000000,7.16826582
Pune,304,3,PUN-05|PUN-06|CS-02,2,1,75.91346530,3.39360762,0.45497832,0.53353068,336300.00000000,1480000.00000000,7.26422501
Pune,305,4,PUN-01|PUN-05|PUN-06|CS-02,3,1,72.16045095,2.86531639,0.35885596,0.64481891,448100.00000000,1480000.00000000,6.58970547
Pune,306,4,PUN-02|PUN-05|PUN-06|CS-02,3,1,72.75222539,2.93336844,0.37316081,0.61608916,435700.00000000,1480000.00000000,6.58970547
Pune,307,5,PUN-01|PUN-02|PUN-05|PUN-06|CS-02,4,1,74.51032229,2.85004997,0.35691509,0.64952497,547500.00000000,1480000.00000000,6.58970547
Pune,308,4,PUN-03|PUN-05|PUN-06|CS-02,3,1,75.03407590,3.13544583,0.39599878,0.60121194,442900.00000000,1480000.00000000,7.26422501
Pune,309,5,PUN-01|PUN-03|PUN-05|PUN-06|CS-02,4,1,71.28906695,2.60802078,0.29994106,0.71250016,554700.00000000,1480000.00000000,6.58970547
Pune,310,5,PUN-02|PUN-03|PUN-05|PUN-06|CS-02,4,1,71.91558138,2.67837167,0.31486762,0.68377042,542300.00000000,1480000.00000000,6.58970547
Pune,311,6,PUN-01|PUN-02|PUN-03|PUN-05|PUN-06|CS-02,5,1,73.67367828,2.59505343,0.29862189,0.71720622,654100.00000000,1480000.00000000,6.58970547
Pune,312,4,PUN-04|PUN-05|PUN-06|CS-02,3,1,73.96301286,3.04343629,0.38657293,0.58685339,437200.00000000,1480000.00000000,6.86318350
Pune,313,5,PUN-01|PUN-04|PUN-05|PUN-06|CS-02,4,1,70.20999851,2.51514459,0.29045057,0.69814161,549000.00000000,1480000.00000000,5.55132580
Pune,314,5,PUN-02|PUN-04|PUN-05|PUN-06|CS-02,4,1,70.80177295,2.58319664,0.30475542,0.66941187,536600.00000000,1480000.00000000,5.55132580
Pune,315,6,PUN-01|PUN-02|PUN-04|PUN-05|PUN-06|CS-02,5,1,72.55986985,2.49987841,0.28850970,0.70284767,648400.00000000,1480000.00000000,5.55132580
Pune,316,5,PUN-03|PUN-04|PUN-05|PUN-06|CS-02,4,1,73.08362345,2.78527403,0.32759339,0.65453464,543800.00000000,1480000.00000000,6.86318350
Pune,317,6,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|CS-02,5,1,69.33861450,2.25784945,0.23153566,0.76582286,655600.00000000,1480000.00000000,5.55132580
Pune,318,6,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-02,5,1,69.96512894,2.32819986,0.24646223,0.73709312,643200.00000000,1480000.00000000,5.55132580
Pune,319,7,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-02,6,1,71.72322584,2.24488187,0.23021647,0.77052893,755000.00000000,1480000.00000000,5.55132580
Pune,320,2,PUN-07|CS-02,1,1,114.65615345,8.20143986,0.71270692,0.30194694,231800.00000000,1480000.00000000,17.76154327
Pune,321,3,PUN-01|PUN-07|CS-02,2,1,91.54891477,5.17394447,0.55459136,0.45836022,343600.00000000,1480000.00000000,13.15765381
Pune,322,3,PUN-02|PUN-07|CS-02,2,1,88.31811319,4.88511848,0.52474862,0.45218667,331200.00000000,1480000.00000000,12.40302467
Pune,323,4,PUN-01|PUN-02|PUN-07|CS-02,3,1,90.07621009,4.80180025,0.50850284,0.48562248,443000.00000000,1480000.00000000,12.40302467
Pune,324,3,PUN-03|PUN-07|CS-02,2,1,102.91114852,6.42627001,0.64550871,0.36573178,338400.00000000,1480000.00000000,15.02819538
Pune,325,4,PUN-01|PUN-03|PUN-07|CS-02,3,1,90.30653161,4.86659050,0.49499026,0.52214505,450200.00000000,1480000.00000000,12.92675686
Pune,326,4,PUN-02|PUN-03|PUN-07|CS-02,3,1,87.49295109,4.62869787,0.46717033,0.51597151,437800.00000000,1480000.00000000,12.38466072
Pune,327,5,PUN-01|PUN-02|PUN-03|PUN-07|CS-02,4,1,89.25104800,4.54538012,0.45092461,0.54940731,549600.00000000,1480000.00000000,12.38466072
Pune,328,3,PUN-04|PUN-07|CS-02,2,1,91.88751257,4.93596220,0.63060004,0.35530760,332700.00000000,1480000.00000000,10.31491089
Pune,329,4,PUN-01|PUN-04|PUN-07|CS-02,3,1,79.84912804,3.48454475,0.47369474,0.51172087,444500.00000000,1480000.00000000,7.16826582
Pune,330,4,PUN-02|PUN-04|PUN-07|CS-02,3,1,78.05864096,3.39737558,0.44480920,0.50554733,432100.00000000,1480000.00000000,7.16826582
Pune,331,5,PUN-01|PUN-02|PUN-04|PUN-07|CS-02,4,1,79.81673786,3.31405711,0.42856348,0.53898314,543900.00000000,1480000.00000000,7.16826582
Pune,332,4,PUN-03|PUN-04|PUN-07|CS-02,3,1,87.19855664,4.16587543,0.56408411,0.41909244,439300.00000000,1480000.00000000,9.14278793
Pune,333,5,PUN-01|PUN-03|PUN-04|PUN-07|CS-02,4,1,78.90061075,3.21908951,0.41411272,0.57550571,551100.00000000,1480000.00000000,7.16826582
Pune,334,5,PUN-02|PUN-03|PUN-04|PUN-07|CS-02,4,1,77.24716095,3.14290953,0.38723090,0.56933217,538700.00000000,1480000.00000000,7.16826582
Pune,335,6,PUN-01|PUN-02|PUN-03|PUN-04|PUN-07|CS-02,5,1,79.00525785,3.05959153,0.37098518,0.60276797,650500.00000000,1480000.00000000,7.16826582
Pune,336,3,PUN-05|PUN-07|CS-02,2,1,90.65385659,4.89655113,0.60677058,0.40744114,323100.00000000,1480000.00000000,9.56435585
Pune,337,4,PUN-01|PUN-05|PUN-07|CS-02,3,1,77.02518315,3.22238708,0.44882980,0.56385442,434900.00000000,1480000.00000000,6.54396963
Pune,338,4,PUN-02|PUN-05|PUN-07|CS-02,3,1,75.15354070,3.12635374,0.41930741,0.55768087,422500.00000000,1480000.00000000,6.54396963
Pune,339,5,PUN-01|PUN-02|PUN-05|PUN-07|CS-02,4,1,76.91163761,3.04303527,0.40306169,0.59111668,534300.00000000,1480000.00000000,6.54396963
Pune,340,4,PUN-03|PUN-05|PUN-07|CS-02,3,1,84.40460133,3.90632224,0.53961110,0.47122598,429700.00000000,1480000.00000000,7.62644339
Pune,341,5,PUN-01|PUN-03|PUN-05|PUN-07|CS-02,4,1,76.07141573,2.95626354,0.38922870,0.62763925,541500.00000000,1480000.00000000,6.54396963
Pune,342,5,PUN-02|PUN-03|PUN-05|PUN-07|CS-02,4,1,74.34206069,2.87188745,0.36172917,0.62146571,529100.00000000,1480000.00000000,6.54396963
Pune,343,6,PUN-01|PUN-02|PUN-03|PUN-05|PUN-07|CS-02,5,1,76.10015759,2.78856969,0.34548342,0.65490151,640900.00000000,1480000.00000000,6.54396963
Pune,344,4,PUN-04|PUN-05|PUN-07|CS-02,3,1,86.70402736,4.27560234,0.53490055,0.46076385,424000.00000000,1480000.00000000,9.55666828
Pune,345,5,PUN-01|PUN-04|PUN-05|PUN-07|CS-02,4,1,74.81611790,2.84567261,0.37799728,0.61717712,535800.00000000,1480000.00000000,5.54518414
Pune,346,5,PUN-02|PUN-04|PUN-05|PUN-07|CS-02,4,1,73.06276013,2.76379085,0.34911567,0.61100358,523400.00000000,1480000.00000000,5.44558716
Pune,347,6,PUN-01|PUN-02|PUN-04|PUN-05|PUN-07|CS-02,5,1,74.82085704,2.68047261,0.33286992,0.64443938,635200.00000000,1480000.00000000,5.44558716
