fixed_cost_factor,city,active_ids,avg_cost,economic_cost,expected_breach,coverage,fitout
1.50000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-03,75.70550783,77.81395808,0.16311084,0.82082811,3000000.00000000
2.00000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-03,81.52609558,83.63454583,0.16311084,0.82082811,3000000.00000000
0.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-03,58.39773253,60.50618278,0.14686510,0.85426392,3000000.00000000
0.50000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-03,65.02037476,67.12882500,0.14686510,0.85426392,3000000.00000000
1.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-03,71.64301698,73.75146723,0.14686510,0.85426392,3000000.00000000
1.50000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-03,78.26565921,80.37410945,0.14686510,0.85426392,3000000.00000000
2.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-03,84.88830143,86.99675168,0.14686510,0.85426392,3000000.00000000
0.00000000,Pune,PUN-01|PUN-03|PUN-05|PUN-06|CS-01|CS-02|CS-03,60.28099508,63.54909296,0.19144517,0.82454742,4650000.00000000
0.50000000,Pune,PUN-01|PUN-03|PUN-05|PUN-06|CS-01|CS-02|CS-03,65.48422860,68.75232648,0.19144517,0.82454742,4650000.00000000
1.00000000,Pune,PUN-01|PUN-03|PUN-05|PUN-06|CS-01|CS-02|CS-03,70.68746212,73.95556000,0.19144517,0.82454742,4650000.00000000
1.50000000,Pune,PUN-01|PUN-03|PUN-05|PUN-06|CS-01|CS-02|CS-03,75.89069564,79.15879352,0.19144517,0.82454742,4650000.00000000
2.00000000,Pune,PUN-01|PUN-03|PUN-05|PUN-06|CS-01|CS-02|CS-03,81.09392916,84.36202704,0.19144517,0.82454742,4650000.00000000
0.00000000,Pune,PUN-02|PUN-03|PUN-05|PUN-06|CS-01|CS-02|CS-03,61.10992074,64.37801862,0.20637174,0.79581768,4650000.00000000
0.50000000,Pune,PUN-02|PUN-03|PUN-05|PUN-06|CS-01|CS-02|CS-03,66.21194865,69.48004653,0.20637174,0.79581768,4650000.00000000
1.00000000,Pune,PUN-02|PUN-03|PUN-05|PUN-06|CS-01|CS-02|CS-03,71.31397655,74.58207444,0.20637174,0.79581768,4650000.00000000
1.50000000,Pune,PUN-02|PUN-03|PUN-05|PUN-06|CS-01|CS-02|CS-03,76.41600446,79.68410234,0.20637174,0.79581768,4650000.00000000
2.00000000,Pune,PUN-02|PUN-03|PUN-05|PUN-06|CS-01|CS-02|CS-03,81.51803237,84.78613025,0.20637174,0.79581768,4650000.00000000
0.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-05|PUN-06|CS-01|CS-02|CS-03,61.26390870,64.53200658,0.19012599,0.82925348,4650000.00000000
0.50000000,Pune,PUN-01|PUN-02|PUN-03|PUN-05|PUN-06|CS-01|CS-02|CS-03,67.16799108,70.43608896,0.19012599,0.82925348,4650000.00000000
1.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-05|PUN-06|CS-01|CS-02|CS-03,73.07207346,76.34017134,0.19012599,0.82925348,4650000.00000000
1.50000000,Pune,PUN-01|PUN-02|PUN-03|PUN-05|PUN-06|CS-01|CS-02|CS-03,78.97615584,82.24425372,0.19012599,0.82925348,4650000.00000000
2.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-05|PUN-06|CS-01|CS-02|CS-03,84.88023822,88.14833610,0.19012599,0.82925348,4650000.00000000
0.00000000,Pune,PUN-01|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,59.26771015,62.53580803,0.18195467,0.81018887,4650000.00000000
0.50000000,Pune,PUN-01|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,64.43805184,67.70614973,0.18195467,0.81018887,4650000.00000000
1.00000000,Pune,PUN-01|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,69.60839354,72.87649142,0.18195467,0.81018887,4650000.00000000
1.50000000,Pune,PUN-01|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,74.77873523,78.04683312,0.18195467,0.81018887,4650000.00000000
2.00000000,Pune,PUN-01|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,79.94907693,83.21717481,0.18195467,0.81018887,4650000.00000000
0.00000000,Pune,PUN-01|PUN-02|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,60.21588376,63.48398165,0.18001381,0.81489494,4650000.00000000
0.50000000,Pune,PUN-01|PUN-02|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,66.08707432,69.35517220,0.18001381,0.81489494,4650000.00000000
1.00000000,Pune,PUN-01|PUN-02|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,71.95826488,75.22636276,0.18001381,0.81489494,4650000.00000000
1.50000000,Pune,PUN-01|PUN-02|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,77.82945544,81.09755332,0.18001381,0.81489494,4650000.00000000
2.00000000,Pune,PUN-01|PUN-02|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,83.70064599,86.96874388,0.18001381,0.81489494,4650000.00000000
0.00000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,56.86053113,60.12862901,0.12303977,0.87787013,4650000.00000000
0.50000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,62.79877040,66.06686829,0.12303977,0.87787013,4650000.00000000
1.00000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,68.73700968,72.00510756,0.12303977,0.87787013,4650000.00000000
1.50000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,74.67524895,77.94334684,0.12303977,0.87787013,4650000.00000000
2.00000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,80.61348823,83.88158611,0.12303977,0.87787013,4650000.00000000
0.00000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,57.68945679,60.95755467,0.13796632,0.84914038,4650000.00000000
0.50000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,63.52649045,66.79458833,0.13796632,0.84914038,4650000.00000000
1.00000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,69.36352411,72.63162200,0.13796632,0.84914038,4650000.00000000
1.50000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,75.20055778,78.46865566,0.13796632,0.84914038,4650000.00000000
2.00000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,81.03759144,84.30568932,0.13796632,0.84914038,4650000.00000000
0.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,57.84344474,61.11154262,0.12172060,0.88257619,4650000.00000000
0.50000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,64.48253288,67.75063076,0.12172060,0.88257619,4650000.00000000
1.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,71.12162102,74.38971890,0.12172060,0.88257619,4650000.00000000
1.50000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,77.76070915,81.02880704,0.12172060,0.88257619,4650000.00000000
2.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03,84.39979729,87.66789517,0.12172060,0.88257619,4650000.00000000
0.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-07|CS-01|CS-02|CS-03,61.24252504,64.51062293,0.18536723,0.79488153,4650000.00000000
0.50000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-07|CS-01|CS-02|CS-03,67.84872136,71.11681924,0.18536723,0.79488153,4650000.00000000
1.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-07|CS-01|CS-02|CS-03,74.45491767,77.72301555,0.18536723,0.79488153,4650000.00000000
1.50000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-07|CS-01|CS-02|CS-03,81.06111398,84.32921187,0.18536723,0.79488153,4650000.00000000
2.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-07|CS-01|CS-02|CS-03,87.66731030,90.93540818,0.18536723,0.79488153,4650000.00000000
0.00000000,Pune,PUN-01|PUN-03|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,59.76275899,63.03085687,0.17221145,0.83542702,4650000.00000000
0.50000000,Pune,PUN-01|PUN-03|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,65.68455235,68.95265024,0.17221145,0.83542702,4650000.00000000
1.00000000,Pune,PUN-01|PUN-03|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,71.60634572,74.87444360,0.17221145,0.83542702,4650000.00000000
1.50000000,Pune,PUN-01|PUN-03|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,77.52813908,80.79623696,0.17221145,0.83542702,4650000.00000000
2.00000000,Pune,PUN-01|PUN-03|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,83.44993245,86.71803033,0.17221145,0.83542702,4650000.00000000
0.00000000,Pune,PUN-02|PUN-03|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,60.59168465,63.85978253,0.18713799,0.80669728,4650000.00000000
0.50000000,Pune,PUN-02|PUN-03|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,66.41227240,69.68037028,0.18713799,0.80669728,4650000.00000000
1.00000000,Pune,PUN-02|PUN-03|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,72.23286015,75.50095803,0.18713799,0.80669728,4650000.00000000
1.50000000,Pune,PUN-02|PUN-03|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,78.05344790,81.32154579,0.18713799,0.80669728,4650000.00000000
2.00000000,Pune,PUN-02|PUN-03|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,83.87403566,87.14213354,0.18713799,0.80669728,4650000.00000000
0.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,60.74567260,64.01377049,0.17089225,0.84013309,4650000.00000000
0.50000000,Pune,PUN-01|PUN-02|PUN-03|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,67.36831483,70.63641271,0.17089225,0.84013309,4650000.00000000
1.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,73.99095706,77.25905494,0.17089225,0.84013309,4650000.00000000
1.50000000,Pune,PUN-01|PUN-02|PUN-03|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,80.61359928,83.88169716,0.17089225,0.84013309,4650000.00000000
2.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,87.23624151,90.50433939,0.17089225,0.84013309,4650000.00000000
0.00000000,Pune,PUN-01|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,58.60918025,61.87727814,0.16004257,0.82496489,4650000.00000000
0.50000000,Pune,PUN-01|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,64.49808179,67.76617967,0.16004257,0.82496489,4650000.00000000
1.00000000,Pune,PUN-01|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,70.38698333,73.65508121,0.16004257,0.82496489,4650000.00000000
1.50000000,Pune,PUN-01|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,76.27588487,79.54398275,0.16004257,0.82496489,4650000.00000000
2.00000000,Pune,PUN-01|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,82.16478641,85.43288429,0.16004257,0.82496489,4650000.00000000
0.00000000,Pune,PUN-02|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,59.40336591,62.67146380,0.17434742,0.79623515,4650000.00000000
0.50000000,Pune,PUN-02|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,65.19106184,68.45915972,0.17434742,0.79623515,4650000.00000000
1.00000000,Pune,PUN-02|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,70.97875777,74.24685565,0.17434742,0.79623515,4650000.00000000
1.50000000,Pune,PUN-02|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,76.76645370,80.03455158,0.17434742,0.79623515,4650000.00000000
2.00000000,Pune,PUN-02|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,82.55414962,85.82224751,0.17434742,0.79623515,4650000.00000000
0.00000000,Pune,PUN-01|PUN-02|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,59.55735387,62.82545175,0.15810169,0.82967096,4650000.00000000
0.50000000,Pune,PUN-01|PUN-02|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,66.14710427,69.41520215,0.15810169,0.82967096,4650000.00000000
1.00000000,Pune,PUN-01|PUN-02|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,72.73685467,76.00495255,0.15810169,0.82967096,4650000.00000000
1.50000000,Pune,PUN-01|PUN-02|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,79.32660507,82.59470296,0.15810169,0.82967096,4650000.00000000
2.00000000,Pune,PUN-01|PUN-02|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,85.91635548,89.18445336,0.15810169,0.82967096,4650000.00000000
0.00000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,56.34229504,59.61039292,0.10380605,0.88874973,4650000.00000000
0.50000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,62.99909416,66.26719204,0.10380605,0.88874973,4650000.00000000
1.00000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,69.65589328,72.92399116,0.10380605,0.88874973,4650000.00000000
1.50000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,76.31269240,79.58079028,0.10380605,0.88874973,4650000.00000000
2.00000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,82.96949152,86.23758940,0.10380605,0.88874973,4650000.00000000
0.00000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,57.17122069,60.43931858,0.11873260,0.86001999,4650000.00000000
0.50000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,63.72681420,66.99491209,0.11873260,0.86001999,4650000.00000000
1.00000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,70.28240771,73.55050559,0.11873260,0.86001999,4650000.00000000
1.50000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,76.83800122,80.10609910,0.11873260,0.86001999,4650000.00000000
2.00000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,83.39359473,86.66169261,0.11873260,0.86001999,4650000.00000000
0.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,57.32520865,60.59330653,0.10248686,0.89345579,4650000.00000000
0.50000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,64.68285663,67.95095451,0.10248686,0.89345579,4650000.00000000
1.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,72.04050461,75.30860250,0.10248686,0.89345579,4650000.00000000
1.50000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,79.39815259,82.66625048,0.10248686,0.89345579,4650000.00000000
2.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-02|CS-03,86.75580058,90.02389846,0.10248686,0.89345579,4650000.00000000
0.00000000,Pune,PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,58.80716657,60.94372949,0.18684526,0.82178957,3040000.00000000
0.50000000,Pune,PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,63.20834562,65.34490853,0.18684526,0.82178957,3040000.00000000
1.00000000,Pune,PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,67.60952466,69.74608758,0.18684526,0.82178957,3040000.00000000
1.50000000,Pune,PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,72.01070371,74.14726662,0.18684526,0.82178957,3040000.00000000
2.00000000,Pune,PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,76.41188275,78.54844567,0.18684526,0.82178957,3040000.00000000
0.00000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,59.55116833,61.68773125,0.17960976,0.83283363,3040000.00000000
0.50000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,64.75440185,66.89096477,0.17960976,0.83283363,3040000.00000000
1.00000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,69.95763537,72.09419829,0.17960976,0.83283363,3040000.00000000
1.50000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,75.16086889,77.29743181,0.17960976,0.83283363,3040000.00000000
2.00000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,80.36410241,82.50066533,0.17960976,0.83283363,3040000.00000000
0.00000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,59.84897766,61.98554058,0.18608351,0.82324440,3040000.00000000
0.50000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,64.95100557,67.08756848,0.18608351,0.82324440,3040000.00000000
1.00000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,70.05303347,72.18959639,0.18608351,0.82324440,3040000.00000000
1.50000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,75.15506138,77.29162430,0.18608351,0.82324440,3040000.00000000
2.00000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,80.25708929,82.39365221,0.18608351,0.82324440,3040000.00000000
0.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,60.59298805,62.72955097,0.17884806,0.83428846,3040000.00000000
0.50000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,66.49707044,68.63363335,0.17884806,0.83428846,3040000.00000000
1.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,72.40115282,74.53771573,0.17884806,0.83428846,3040000.00000000
1.50000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,78.30523520,80.44179812,0.17884806,0.83428846,3040000.00000000
2.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-04,84.20931758,86.34588050,0.17884806,0.83428846,3040000.00000000
0.00000000,Pune,PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,58.23064381,60.36720673,0.16654877,0.83326375,3040000.00000000
0.50000000,Pune,PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,63.35038270,65.48694562,0.16654877,0.83326375,3040000.00000000
1.00000000,Pune,PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,68.47012159,70.60668451,0.16654877,0.83326375,3040000.00000000
1.50000000,Pune,PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,73.58986048,75.72642340,0.16654877,0.83326375,3040000.00000000
2.00000000,Pune,PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,78.70959937,80.84616229,0.16654877,0.83326375,3040000.00000000
0.00000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,58.97464557,61.11120849,0.15931328,0.84430782,3040000.00000000
0.50000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,64.89643894,67.03300185,0.15931328,0.84430782,3040000.00000000
1.00000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,70.81823230,72.95479522,0.15931328,0.84430782,3040000.00000000
1.50000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,76.74002566,78.87658858,0.15931328,0.84430782,3040000.00000000
2.00000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,82.66181903,84.79838194,0.15931328,0.84430782,3040000.00000000
0.00000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,59.27245490,61.40901782,0.16578703,0.83471859,3040000.00000000
0.50000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,65.09304265,67.22960557,0.16578703,0.83471859,3040000.00000000
1.00000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,70.91363040,73.05019332,0.16578703,0.83471859,3040000.00000000
1.50000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,76.73421815,78.87078107,0.16578703,0.83471859,3040000.00000000
2.00000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,82.55480591,84.69136882,0.16578703,0.83471859,3040000.00000000
0.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,60.01646529,62.15302821,0.15855156,0.84576265,3040000.00000000
0.50000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,66.63910752,68.77567044,0.15855156,0.84576265,3040000.00000000
1.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,73.26174975,75.39831266,0.15855156,0.84576265,3040000.00000000
1.50000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,79.88439197,82.02095489,0.15855156,0.84576265,3040000.00000000
2.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-01|CS-04,86.50703420,88.64359711,0.15855156,0.84576265,3040000.00000000
0.00000000,Pune,PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,60.22180861,62.23889268,0.20013553,0.79429959,2870000.00000000
0.50000000,Pune,PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,65.34154750,67.35863157,0.20013553,0.79429959,2870000.00000000
1.00000000,Pune,PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,70.46128639,72.47837046,0.20013553,0.79429959,2870000.00000000
1.50000000,Pune,PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,75.58102528,77.59810935,0.20013553,0.79429959,2870000.00000000
2.00000000,Pune,PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,80.70076417,82.71784824,0.20013553,0.79429959,2870000.00000000
0.00000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,60.96581037,62.98289444,0.19290003,0.80534366,2870000.00000000
0.50000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,66.88760374,68.90468780,0.19290003,0.80534366,2870000.00000000
1.00000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,72.80939710,74.82648117,0.19290003,0.80534366,2870000.00000000
1.50000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,78.73119046,80.74827453,0.19290003,0.80534366,2870000.00000000
2.00000000,Pune,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,84.65298383,86.67006789,0.19290003,0.80534366,2870000.00000000
0.00000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,61.26361970,63.28070377,0.19937377,0.79575442,2870000.00000000
0.50000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,67.08420745,69.10129152,0.19937377,0.79575442,2870000.00000000
1.00000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,72.90479520,74.92187927,0.19937377,0.79575442,2870000.00000000
1.50000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,78.72538295,80.74246702,0.19937377,0.79575442,2870000.00000000
2.00000000,Pune,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,84.54597071,86.56305477,0.19937377,0.79575442,2870000.00000000
0.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,62.00763009,64.02471416,0.19213833,0.80679849,2870000.00000000
0.50000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,68.63027232,70.64735639,0.19213833,0.80679849,2870000.00000000
1.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,75.25291455,77.26999862,0.19213833,0.80679849,2870000.00000000
1.50000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,81.87555677,83.89264084,0.19213833,0.80679849,2870000.00000000
2.00000000,Pune,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-04,88.49819900,90.51528307,0.19213833,0.80679849,2870000.00000000
0.00000000,Pune,PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-04,59.66752082,62.84425253,0.17499100,0.82261186,4520000.00000000
0.50000000,Pune,PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-04,64.80370562,67.98043733,0.17499100,0.82261186,4520000.00000000
