order_id,city,assigned_facility,assignment_distance_km,assigned_radius_km,expected_breach_prob,after_coverage,assigned_month_orders,after_fixed_cost_per_order,after_variable_cost_inr,after_cost_to_serve_inr
ORD0000640,Pune,CS-01,1.223652,3.500000,0.022852,1,9945,14.087481,39.251118,53.338599
ORD0000641,Pune,PUN-05,4.773619,4.000000,0.895486,0,6302,14.487464,90.279916,104.767380
ORD0000645,Pune,PUN-04,3.110768,2.500000,0.350395,0,3178,31.749528,62.287217,94.036745
ORD0000647,Pune,PUN-06,0.158639,2.500000,0.003963,1,8315,13.337342,31.229366,44.566708
ORD0000648,Pune,PUN-06,3.162399,2.500000,0.370181,0,8315,13.337342,63.242217,76.579559
ORD0000653,Pune,PUN-04,3.415821,2.500000,0.472529,0,3178,31.749528,68.086606,99.836134
ORD0000655,Pune,CS-01,4.070695,3.500000,0.726924,0,9945,14.087481,80.302571,94.390052
ORD0000657,Pune,PUN-03,0.526255,3.500000,0.007279,1,6179,17.251983,33.902167,51.154149
ORD0000658,Pune,CS-01,0.906627,3.500000,0.013616,1,9945,14.087481,36.754858,50.842340
ORD0000659,Pune,PUN-05,0.580482,4.000000,0.007961,1,6302,14.487464,34.302203,48.789667
ORD0000660,Pune,PUN-03,2.394477,3.500000,0.140818,1,6179,17.251983,50.985886,68.237868
ORD0000662,Pune,PUN-01,2.952742,3.500000,0.293156,1,4724,23.666384,59.463876,83.130261
ORD0000664,Pune,PUN-05,6.506127,4.000000,0.993499,0,6302,14.487464,105.347849,119.835313
ORD0000669,Pune,PUN-01,1.092012,3.500000,0.018442,1,4724,23.666384,38.197332,61.863716
ORD0000671,Pune,CS-01,1.400894,3.500000,0.030447,1,9945,14.087481,40.719658,54.807139
ORD0000672,Pune,PUN-05,5.673724,4.000000,0.974542,0,6302,14.487464,98.952329,113.439793
ORD0000674,Pune,PUN-05,1.627575,4.000000,0.043777,1,6302,14.487464,42.706335,57.193800
ORD0000677,Pune,PUN-01,3.204208,3.500000,0.386532,1,4724,23.666384,64.025428,87.691813
ORD0000680,Pune,PUN-06,1.369397,2.500000,0.028938,1,8315,13.337342,40.453918,53.791260
ORD0000681,Pune,CS-01,0.180080,3.500000,0.004106,1,9945,14.087481,31.383756,45.471237
ORD0000682,Pune,PUN-05,1.412176,4.000000,0.031005,1,6302,14.487464,40.815395,55.302859
ORD0000684,Pune,CS-01,3.036250,3.500000,0.322735,1,9945,14.087481,60.935813,75.023294
ORD0000686,Pune,PUN-05,1.702647,4.000000,0.049311,1,6302,14.487464,43.397868,57.885332
ORD0000688,Pune,PUN-01,3.239465,3.500000,0.400525,1,4724,23.666384,64.691996,88.358380
ORD0000689,Pune,PUN-06,2.391809,2.500000,0.140282,1,8315,13.337342,50.951137,64.288479
ORD0000694,Pune,PUN-01,1.366671,3.500000,0.028811,1,4724,23.666384,40.431021,64.097405
ORD0000695,Pune,PUN-06,1.646262,2.500000,0.045097,1,8315,13.337342,42.876727,56.214069
ORD0000698,Pune,PUN-05,3.978481,4.000000,0.695449,1,6302,14.487464,78.712829,93.200294
ORD0000700,Pune,CS-01,3.752626,3.500000,0.610667,0,9945,14.087481,74.588379,88.675860
ORD0000704,Pune,CS-01,3.842942,3.500000,0.645728,0,9945,14.087481,76.272433,90.359914
ORD0000705,Pune,PUN-01,2.562436,3.500000,0.178112,1,4724,23.666384,53.280410,76.946794
ORD0000706,Pune,PUN-03,2.033048,3.500000,0.082446,1,6179,17.251983,46.704700,63.956683
ORD0000707,Pune,CS-01,1.212345,3.500000,0.022436,1,9945,14.087481,39.159480,53.246961
ORD0000709,Pune,CS-01,1.361712,3.500000,0.028581,1,9945,14.087481,40.389415,54.476896
ORD0000710,Pune,CS-01,3.313127,3.500000,0.430263,1,9945,14.087481,66.099773,80.187254
ORD0000711,Pune,PUN-05,6.064210,4.000000,0.986538,0,6302,14.487464,102.045606,116.533071
ORD0000712,Pune,CS-01,3.096214,3.500000,0.344906,1,9945,14.087481,62.020673,76.108154
ORD0000716,Pune,CS-01,1.408797,3.500000,0.030837,1,9945,14.087481,40.786696,54.874177
ORD0000720,Pune,PUN-06,2.848770,2.500000,0.258647,0,8315,13.337342,57.700802,71.038144
ORD0000723,Pune,PUN-03,1.446613,3.500000,0.032773,1,6179,17.251983,41.109482,58.361464
ORD0000724,Pune,PUN-03,1.308823,3.500000,0.026238,1,6179,17.251983,39.948889,57.200871
ORD0000729,Pune,CS-01,4.040764,3.500000,0.716932,0,9945,14.087481,79.793322,93.880803
ORD0000731,Pune,PUN-01,1.171727,3.500000,0.021001,1,4724,23.666384,38.832115,62.498499
ORD0000732,Pune,PUN-05,6.361144,4.000000,0.991741,0,6302,14.487464,104.280227,118.767691
ORD0000733,Pune,CS-01,2.177197,3.500000,0.102491,1,9945,14.087481,48.315105,62.402586
ORD0000734,Pune,CS-01,1.995842,3.500000,0.077884,1,9945,14.087481,46.307417,60.394898
ORD0000735,Pune,PUN-06,0.568529,2.500000,0.007805,1,8315,13.337342,34.213870,47.551212
ORD0000736,Pune,PUN-04,3.219242,2.500000,0.392477,0,3178,31.749528,64.309004,96.058532
ORD0000737,Pune,PUN-06,1.211926,2.500000,0.022420,1,8315,13.337342,39.156089,52.493431
ORD0000738,Pune,CS-01,0.644510,3.500000,0.008847,1,9945,14.087481,34.776991,48.864472
ORD0000741,Pune,PUN-06,2.340393,2.500000,0.130284,1,8315,13.337342,50.291258,63.628600
ORD0000745,Pune,PUN-03,1.552330,3.500000,0.038828,1,6179,17.251983,42.031142,59.283125
ORD0000749,Pune,PUN-06,0.676236,2.500000,0.009322,1,8315,13.337342,35.013321,48.350663
ORD0000752,Pune,PUN-05,1.482367,4.000000,0.034711,1,6302,14.487464,41.417903,55.905368
ORD0000753,Pune,PUN-03,2.474090,3.500000,0.157611,1,6179,17.251983,52.046964,69.298946
ORD0000759,Pune,PUN-06,1.388422,2.500000,0.029840,1,8315,13.337342,40.614168,53.951510
ORD0000761,Pune,PUN-05,1.577162,4.000000,0.040399,1,6302,14.487464,42.252092,56.739556
ORD0000763,Pune,PUN-03,2.088153,3.500000,0.089649,1,6179,17.251983,47.306527,64.558509
ORD0000764,Pune,PUN-01,0.358467,3.500000,0.005517,1,4724,23.666384,32.674772,56.341156
ORD0000765,Pune,PUN-03,0.757085,3.500000,0.010650,1,6179,17.251983,35.619083,52.871066
ORD0000766,Pune,CS-01,1.102666,3.500000,0.018765,1,9945,14.087481,38.281613,52.369094
ORD0000767,Pune,PUN-04,3.172899,2.500000,0.374261,0,3178,31.749528,63.438120,95.187648
ORD0000768,Pune,CS-01,0.242999,3.500000,0.004557,1,9945,14.087481,31.837711,45.925192
ORD0000769,Pune,PUN-05,5.322557,4.000000,0.955252,0,6302,14.487464,95.915473,110.402937
ORD0000771,Pune,PUN-06,3.283693,2.500000,0.418307,0,8315,13.337342,65.535047,78.872389
ORD0000772,Pune,CS-01,1.420784,3.500000,0.031438,1,9945,14.087481,40.888641,54.976122
ORD0000773,Pune,PUN-03,1.130046,3.500000,0.019622,1,6179,17.251983,38.498984,55.750967
ORD0000774,Pune,PUN-06,1.947767,2.500000,0.072333,1,8315,13.337342,45.804345,59.141687
ORD0000775,Pune,PUN-05,1.204546,4.000000,0.022153,1,6302,14.487464,39.096407,53.583871
ORD0000776,Pune,CS-01,3.566625,3.500000,0.535140,0,9945,14.087481,71.020574,85.108055
ORD0000778,Pune,PUN-06,1.408700,2.500000,0.030832,1,8315,13.337342,40.785867,54.123209
ORD0000779,Pune,PUN-05,0.562766,4.000000,0.007732,1,6302,14.487464,34.171311,48.658776
ORD0000780,Pune,CS-01,2.812810,3.500000,0.247346,1,9945,14.087481,57.110060,71.197541
ORD0000781,Pune,PUN-05,5.075298,4.000000,0.933995,0,6302,14.487464,93.546942,108.034406
ORD0000783,Pune,CS-01,2.712432,3.500000,0.217594,1,9945,14.087481,55.514833,69.602314
ORD0000784,Pune,CS-01,0.791690,3.500000,0.011273,1,9945,14.087481,35.880034,49.967515
ORD0000789,Pune,PUN-03,1.292248,3.500000,0.025543,1,6179,17.251983,39.812009,57.063991
ORD0000791,Pune,CS-01,1.237455,3.500000,0.023370,1,9945,14.087481,39.363284,53.450765
ORD0000793,Pune,CS-01,1.367935,3.500000,0.028870,1,9945,14.087481,40.441637,54.529118
ORD0000795,Pune,PUN-06,3.879923,2.500000,0.659667,0,8315,13.337342,76.949483,90.286825
ORD0000796,Pune,PUN-03,1.470034,3.500000,0.034030,1,6179,17.251983,41.311149,58.563132
ORD0000800,Pune,PUN-03,2.757997,3.500000,0.230770,1,6179,17.251983,56.229078,73.481061
ORD0000802,Pune,CS-01,0.996420,3.500000,0.015774,1,9945,14.087481,37.448158,51.535639
ORD0000806,Pune,PUN-04,3.099021,2.500000,0.345961,0,3178,31.749528,62.071978,93.821506
ORD0000809,Pune,PUN-04,2.050682,2.500000,0.084691,1,3178,31.749528,46.895520,78.645048
ORD0000810,Pune,PUN-01,1.119453,3.500000,0.019286,1,4724,23.666384,38.414755,62.081139
ORD0000813,Pune,PUN-06,0.921789,2.500000,0.013958,1,8315,13.337342,36.871278,50.208620
ORD0000814,Pune,PUN-05,1.246934,4.000000,0.023732,1,6302,14.487464,39.440507,53.927971
ORD0000817,Pune,PUN-05,0.843926,4.000000,0.012284,1,6302,14.487464,36.275998,50.763463
ORD0000824,Pune,CS-01,1.031646,3.500000,0.016710,1,9945,14.087481,37.722811,51.810292
ORD0000826,Pune,PUN-05,0.244115,4.000000,0.004566,1,6302,14.487464,31.845781,46.333245
ORD0000828,Pune,PUN-03,1.116346,3.500000,0.019189,1,6179,17.251983,38.390076,55.642059
ORD0000829,Pune,PUN-04,3.401018,2.500000,0.466397,0,3178,31.749528,67.799041,99.548569
ORD0000831,Pune,PUN-06,0.933173,2.500000,0.014221,1,8315,13.337342,36.958854,50.296196
ORD0000834,Pune,PUN-06,1.956096,2.500000,0.073268,1,8315,13.337342,45.890702,59.228044
ORD0000835,Pune,PUN-03,0.480201,3.500000,0.006746,1,6179,17.251983,33.563794,50.815776
ORD0000844,Pune,PUN-06,0.314574,2.500000,0.005130,1,8315,13.337342,32.355931,45.693273
ORD0000845,Pune,PUN-06,3.275186,2.500000,0.414869,0,8315,13.337342,65.372364,78.709706
ORD0000847,Pune,PUN-03,0.164311,3.500000,0.004001,1,6179,17.251983,31.270195,48.522177
ORD0000854,Pune,PUN-03,1.231981,3.500000,0.023163,1,6179,17.251983,39.318760,56.570743
ORD0000857,Pune,PUN-03,0.681223,3.500000,0.009399,1,6179,17.251983,35.050536,52.302518
ORD0000858,Pune,PUN-04,1.375714,2.500000,0.029235,1,3178,31.749528,40.507039,72.256567
ORD0000861,Pune,PUN-03,1.743745,3.500000,0.052616,1,6179,17.251983,43.784688,61.036671
ORD0000862,Pune,PUN-05,0.675051,4.000000,0.009304,1,6302,14.487464,35.004479,49.491943
ORD0000863,Pune,PUN-01,0.534748,3.500000,0.007382,1,4724,23.666384,33.964706,57.631090
ORD0000865,Pune,PUN-03,2.864802,3.500000,0.263792,1,6179,17.251983,57.967375,75.219357
ORD0000866,Pune,PUN-06,1.414055,2.500000,0.031100,1,8315,13.337342,40.831375,54.168717
ORD0000869,Pune,PUN-03,2.735542,3.500000,0.224208,1,6179,17.251983,55.875022,73.127004
ORD0000873,Pune,PUN-01,2.526728,3.500000,0.169585,1,4724,23.666384,52.774640,76.441025
ORD0000878,Pune,PUN-06,1.560563,2.500000,0.039342,1,8315,13.337342,42.104207,55.441549
ORD0000881,Pune,CS-01,0.900772,3.500000,0.013485,1,9945,14.087481,36.709965,50.797446
ORD0000882,Pune,PUN-06,1.515584,2.500000,0.036610,1,8315,13.337342,41.707401,55.044744
ORD0000883,Pune,CS-01,3.256722,3.500000,0.407434,1,9945,14.087481,65.020082,79.107563
ORD0000886,Pune,CS-01,4.337164,3.500000,0.805685,0,9945,14.087481,84.530697,98.618178
ORD0000887,Pune,PUN-05,5.687384,4.000000,0.975100,0,6302,14.487464,99.064673,113.552138
ORD0000889,Pune,CS-01,2.891404,3.500000,0.272473,1,9945,14.087481,58.414022,72.501503
ORD0000890,Pune,CS-01,4.086152,3.500000,0.731996,0,9945,14.087481,80.562956,94.650437
ORD0000892,Pune,PUN-04,1.661885,2.500000,0.046229,1,3178,31.749528,43.020055,74.769583
ORD0000895,Pune,PUN-05,3.723312,4.000000,0.599016,1,6302,14.487464,74.033655,88.521119
ORD0000896,Pune,PUN-05,4.968910,4.000000,0.922214,0,6302,14.487464,92.448797,106.936261
ORD0000899,Pune,PUN-06,1.241663,2.500000,0.023530,1,8315,13.337342,39.397547,52.734889
ORD0000900,Pune,PUN-01,2.409241,3.500000,0.143815,1,4724,23.666384,51.179137,74.845521
ORD0000901,Pune,PUN-04,1.511540,2.500000,0.036374,1,3178,31.749528,41.672000,73.421528
ORD0000902,Pune,PUN-05,5.706462,4.000000,0.975858,0,6302,14.487464,99.220984,113.708448
ORD0000906,Pune,PUN-06,1.286618,2.500000,0.025311,1,8315,13.337342,39.765641,53.102983
ORD0000907,Pune,PUN-06,0.506619,2.500000,0.007047,1,8315,13.337342,33.757750,47.095092
ORD0000910,Pune,PUN-01,3.678012,3.500000,0.580794,0,4724,23.666384,73.169895,96.836280
ORD0000911,Pune,PUN-06,0.830049,2.500000,0.012007,1,8315,13.337342,36.170553,49.507895
ORD0000913,Pune,PUN-06,1.297930,2.500000,0.025779,1,8315,13.337342,39.858870,53.196212
ORD0000917,Pune,PUN-05,6.367739,4.000000,0.991830,0,6302,14.487464,104.329074,118.816538
ORD0000919,Pune,PUN-05,0.657676,4.000000,0.009042,1,6302,14.487464,34.874979,49.362443
ORD0000921,Pune,PUN-05,1.137892,4.000000,0.019875,1,6302,14.487464,38.561485,53.048949
ORD0000924,Pune,PUN-03,2.909905,3.500000,0.278614,1,6179,17.251983,58.727767,75.979749
ORD0000926,Pune,PUN-03,3.091132,3.500000,0.342998,1,6179,17.251983,61.927872,79.179855
ORD0000927,Pune,PUN-01,0.581433,3.500000,0.007973,1,4724,23.666384,34.309236,57.975620
ORD0000928,Pune,CS-01,3.533894,3.500000,0.521577,0,9945,14.087481,70.384564,84.472045
ORD0000930,Pune,CS-01,1.355182,3.500000,0.028281,1,9945,14.087481,40.334701,54.422183
ORD0000937,Pune,PUN-03,1.314137,3.500000,0.026464,1,6179,17.251983,39.992891,57.244874
ORD0000939,Pune,PUN-01,1.309134,3.500000,0.026251,1,4724,23.666384,39.951466,63.617851
ORD0000940,Pune,PUN-05,0.586436,4.000000,0.008040,1,6302,14.487464,34.346238,48.833702
ORD0000941,Pune,CS-01,3.190901,3.500000,0.381298,1,9945,14.087481,63.775240,77.862722
ORD0000942,Pune,PUN-01,3.703783,3.500000,0.591191,0,4724,23.666384,73.662206,97.328590
ORD0000944,Pune,PUN-05,0.369626,4.000000,0.005620,1,6302,14.487464,32.755967,47.243431
ORD0000945,Pune,CS-01,2.847511,3.500000,0.258246,1,9945,14.087481,57.679946,71.767427
ORD0000952,Pune,CS-01,2.326267,3.500000,0.127645,1,9945,14.087481,50.113219,64.200700
ORD0000954,Pune,CS-01,3.125874,3.500000,0.356134,1,9945,14.087481,62.565142,76.652623
ORD0000955,Pune,PUN-03,0.752546,3.500000,0.010570,1,6179,17.251983,35.584932,52.836915
ORD0000956,Pune,PUN-05,4.257226,4.000000,0.784024,0,6302,14.487464,83.321308,97.808772
ORD0000958,Pune,PUN-06,3.997043,2.500000,0.701947,0,8315,13.337342,79.037702,92.375044
ORD0000960,Pune,CS-01,1.100174,3.500000,0.018689,1,9945,14.087481,38.261883,52.349364
ORD0000962,Pune,PUN-03,1.850340,3.500000,0.062186,1,6179,17.251983,44.817962,62.069945
ORD0000963,Pune,PUN-03,2.550558,3.500000,0.175239,1,6179,17.251983,53.111063,70.363045
ORD0000964,Pune,PUN-03,2.051568,3.500000,0.084806,1,6179,17.251983,46.905150,64.157132
ORD0000965,Pune,PUN-04,2.005255,2.500000,0.079016,1,3178,31.749528,46.407262,78.156790
ORD0000967,Pune,PUN-05,5.933023,4.000000,0.983311,0,6302,14.487464,101.030483,115.517947
ORD0000969,Pune,CS-01,2.273138,3.500000,0.118126,1,9945,14.087481,49.455744,63.543225
ORD0000971,Pune,PUN-03,0.840388,3.500000,0.012213,1,6179,17.251983,36.249099,53.501081
ORD0000972,Pune,CS-01,2.459345,3.500000,0.154383,1,9945,14.087481,51.846888,65.934370
ORD0000978,Pune,PUN-01,1.004503,3.500000,0.015984,1,4724,23.666384,37.511039,61.177423
ORD0000982,Pune,CS-01,1.594278,3.500000,0.041517,1,9945,14.087481,42.405445,56.492926
ORD0000992,Pune,PUN-04,2.560029,2.500000,0.177527,0,3178,31.749528,53.246003,84.995531
ORD0000993,Pune,PUN-04,2.490661,2.500000,0.161305,1,3178,31.749528,52.273766,84.023294
ORD0000994,Pune,PUN-06,3.429002,2.500000,0.477995,0,8315,13.337342,68.342860,81.680202
ORD0000995,Pune,PUN-01,1.209440,3.500000,0.022330,1,4724,23.666384,39.135976,62.802361
ORD0000998,Pune,CS-01,2.389454,3.500000,0.139811,1,9945,14.087481,50.920492,65.007973
ORD0000999,Pune,PUN-06,1.195750,2.500000,0.021838,1,8315,13.337342,39.025394,52.362737
ORD0001000,Pune,PUN-04,1.398516,2.500000,0.030330,1,3178,31.749528,40.699522,72.449050
ORD0001001,Pune,PUN-01,0.719099,3.500000,0.010004,1,4724,23.666384,35.333816,59.000201
ORD0001002,Pune,CS-01,2.731669,3.500000,0.223089,1,9945,14.087481,55.814364,69.901845
ORD0001007,Pune,PUN-04,1.764658,2.500000,0.054377,1,3178,31.749528,43.983906,75.733434
ORD0001013,Pune,PUN-06,1.992238,2.500000,0.077455,1,8315,13.337342,46.269309,59.606651
ORD0001019,Pune,PUN-05,7.164877,4.000000,0.997817,0,6302,14.487464,110.088645,124.576109
ORD0001020,Pune,CS-01,0.555081,3.500000,0.007634,1,9945,14.087481,34.114593,48.202074
ORD0001021,Pune,PUN-01,1.985822,3.500000,0.076696,1,4724,23.666384,46.201634,69.868018
ORD0001022,Pune,CS-01,2.593222,3.500000,0.185731,1,9945,14.087481,53.724475,67.811956
ORD0001023,Pune,PUN-04,2.769277,2.500000,0.234117,0,3178,31.749528,56.408435,88.157963
ORD0001029,Pune,PUN-03,1.460232,3.500000,0.033499,1,6179,17.251983,41.226586,58.478569
ORD0001030,Pune,PUN-06,1.839420,2.500000,0.061135,1,8315,13.337342,44.709998,58.047340
ORD0001031,Pune,PUN-03,2.343141,3.500000,0.130802,1,6179,17.251983,50.326054,67.578037
ORD0001032,Pune,PUN-01,0.641162,3.500000,0.008799,1,4724,23.666384,34.752099,58.418483
ORD0001033,Pune,CS-01,2.862980,3.500000,0.263204,1,9945,14.087481,57.936989,72.024471
ORD0001034,Pune,PUN-06,1.058409,2.500000,0.017457,1,8315,13.337342,37.932564,51.269906
ORD0001036,Pune,PUN-01,3.281154,3.500000,0.417280,1,4724,23.666384,65.486478,89.152862
ORD0001039,Pune,PUN-05,0.731641,4.000000,0.010213,1,6302,14.487464,35.427876,49.915341
ORD0001041,Pune,PUN-06,1.191210,2.500000,0.021678,1,8315,13.337342,38.988796,52.326138
ORD0001045,Pune,PUN-03,1.206173,3.500000,0.022212,1,6179,17.251983,39.109560,56.361543
ORD0001046,Pune,CS-01,2.001253,3.500000,0.078533,1,9945,14.087481,46.364765,60.452246
ORD0001048,Pune,CS-01,0.446438,3.500000,0.006380,1,9945,14.087481,33.316477,47.403958
ORD0001049,Pune,PUN-05,7.097304,4.000000,0.997558,0,6302,14.487464,109.607856,124.095321
ORD0001052,Pune,PUN-05,5.395279,4.000000,0.960147,0,6302,14.487464,96.571350,111.058815
ORD0001054,Pune,CS-01,1.936967,3.500000,0.071137,1,9945,14.087481,45.692872,59.780354
ORD0001058,Pune,PUN-06,3.396641,2.500000,0.464586,0,8315,13.337342,67.714067,81.051409
ORD0001063,Pune,PUN-05,6.747439,4.000000,0.995638,0,6302,14.487464,107.101225,121.588689
ORD0001064,Pune,CS-01,0.772669,3.500000,0.010926,1,9945,14.087481,35.736470,49.823951
ORD0001069,Pune,PUN-04,3.365700,2.500000,0.451813,0,3178,31.749528,67.114283,98.863811
ORD0001070,Pune,PUN-06,1.118194,2.500000,0.019247,1,8315,13.337342,38.404753,51.742095
ORD0001071,Pune,CS-01,0.917265,3.500000,0.013855,1,9945,14.087481,36.836510,50.923991
ORD0001077,Pune,CS-01,2.362972,3.500000,0.134598,1,9945,14.087481,50.578732,64.666213
ORD0001079,Pune,CS-01,2.910359,3.500000,0.278766,1,9945,14.087481,58.735498,72.822979
ORD0001082,Pune,PUN-06,0.830802,2.500000,0.012022,1,8315,13.337342,36.176268,49.513610
ORD0001083,Pune,CS-01,4.332416,3.500000,0.804446,0,9945,14.087481,84.460296,98.547777
ORD0001086,Pune,CS-01,2.066596,3.500000,0.086766,1,9945,14.087481,47.069139,61.156620
ORD0001089,Pune,PUN-05,4.758826,4.000000,0.893161,0,6302,14.487464,90.106611,104.594075
ORD0001091,Pune,PUN-05,7.039181,4.000000,0.997311,0,6302,14.487464,109.193582,123.681046
ORD0001093,Pune,CS-01,1.496513,3.500000,0.035508,1,9945,14.087481,41.540833,55.628314
ORD0001096,Pune,CS-01,2.291237,3.500000,0.121298,1,9945,14.087481,49.677589,63.765070
ORD0001098,Pune,PUN-04,2.724886,2.500000,0.221140,0,3178,31.749528,55.708412,87.457940
ORD0001099,Pune,PUN-03,0.630852,3.500000,0.008650,1,6179,17.251983,34.675476,51.927459
ORD0001100,Pune,PUN-06,3.748867,2.500000,0.609180,0,8315,13.337342,74.517465,87.854807
ORD0001102,Pune,CS-01,1.286909,3.500000,0.025322,1,9945,14.087481,39.768040,53.855521
ORD0001104,Pune,PUN-05,1.462146,4.000000,0.033602,1,6302,14.487464,41.243076,55.730540
ORD0001105,Pune,PUN-06,2.564315,2.500000,0.178570,0,8315,13.337342,53.307302,66.644644
ORD0001113,Pune,PUN-01,2.566904,3.500000,0.179202,1,4724,23.666384,53.344405,77.010790
ORD0001114,Pune,PUN-04,1.001439,2.500000,0.015904,1,3178,31.749528,37.487192,69.236720
ORD0001115,Pune,PUN-04,1.493776,2.500000,0.035353,1,3178,31.749528,41.517010,73.266538
ORD0001118,Pune,PUN-06,4.230558,2.500000,0.776420,0,8315,13.337342,82.906507,96.243849
ORD0001122,Pune,PUN-05,1.594786,4.000000,0.041550,1,6302,14.487464,42.410011,56.897475
ORD0001128,Pune,PUN-03,2.340750,3.500000,0.130351,1,6179,17.251983,50.295775,67.547758
ORD0001131,Pune,PUN-06,1.472798,2.500000,0.034182,1,8315,13.337342,41.335040,54.672382
ORD0001136,Pune,PUN-06,3.715416,2.500000,0.595858,0,8315,13.337342,73.883637,87.220979
ORD0001143,Pune,PUN-05,1.020933,4.000000,0.016419,1,6302,14.487464,37.639112,52.126576
ORD0001147,Pune,PUN-05,4.262951,4.000000,0.785632,0,6302,14.487464,83.409626,97.897090
ORD0001150,Pune,PUN-05,6.831250,4.000000,0.996204,0,6302,14.487464,107.704863,122.192328
ORD0001151,Pune,CS-01,3.934266,3.500000,0.679655,0,9945,14.087481,77.929515,92.016996
ORD0001156,Pune,PUN-03,2.393864,3.500000,0.140695,1,6179,17.251983,50.977904,68.229886
ORD0001157,Pune,CS-01,0.943464,3.500000,0.014463,1,9945,14.087481,37.038146,51.125627
ORD0001161,Pune,PUN-03,1.385087,3.500000,0.029680,1,6179,17.251983,40.586014,57.837997
ORD0001164,Pune,CS-01,2.707985,3.500000,0.216337,1,9945,14.087481,55.446010,69.533491
ORD0001168,Pune,PUN-03,1.270116,3.500000,0.024642,1,6179,17.251983,39.630077,56.882060
ORD0001170,Pune,PUN-01,0.856009,3.500000,0.012530,1,4724,23.666384,36.367966,60.034351
ORD0001173,Pune,PUN-06,1.197895,2.500000,0.021915,1,8315,13.337342,39.042703,52.380045
ORD0001174,Pune,PUN-03,1.225625,3.500000,0.022925,1,6179,17.251983,39.267129,56.519112
ORD0001179,Pune,PUN-03,2.027687,3.500000,0.081774,1,6179,17.251983,46.647015,63.898997
ORD0001182,Pune,PUN-06,2.063282,2.500000,0.086330,1,8315,13.337342,47.032871,60.370213
ORD0001184,Pune,PUN-05,1.487400,4.000000,0.034993,1,6302,14.487464,41.461581,55.949045
ORD0001187,Pune,PUN-05,1.096855,4.000000,0.018588,1,6302,14.487464,38.235627,52.723091
ORD0001195,Pune,PUN-05,4.898538,4.000000,0.913393,0,6302,14.487464,91.691559,106.179023
ORD0001197,Pune,PUN-01,2.355949,3.500000,0.133243,1,4724,23.666384,50.488942,74.155327
ORD0001198,Pune,CS-01,0.524269,3.500000,0.007256,1,9945,14.087481,33.887552,47.975033
ORD0001199,Pune,PUN-01,0.864788,3.500000,0.012712,1,4724,23.666384,36.434878,60.101263
ORD0001200,Pune,CS-01,2.617365,3.500000,0.191880,1,9945,14.087481,54.077943,68.165424
ORD0001201,Pune,CS-01,3.212489,3.500000,0.389803,1,9945,14.087481,64.181509,78.268990
ORD0001202,Pune,PUN-03,0.170973,3.500000,0.004045,1,6179,17.251983,31.318156,48.570139
ORD0001204,Pune,PUN-05,3.699744,4.000000,0.589566,1,6302,14.487464,73.585198,88.072662
ORD0001205,Pune,PUN-01,1.058194,3.500000,0.017451,1,4724,23.666384,37.930881,61.597265
ORD0001206,Pune,CS-01,2.794481,3.500000,0.241716,1,9945,14.087481,56.812833,70.900315
ORD0001209,Pune,PUN-03,2.820992,3.500000,0.249888,1,6179,17.251983,57.243589,74.495571
ORD0001210,Pune,PUN-04,1.363191,2.500000,0.028649,1,3178,31.749528,40.401818,72.151346
ORD0001213,Pune,CS-01,2.866123,3.500000,0.264219,1,9945,14.087481,57.989437,72.076918
ORD0001214,Pune,PUN-03,2.500162,3.500000,0.163453,1,6179,17.251983,52.404736,69.656719
